,Date,NOAA No,Location,Lo,Area,Zpc,LL,NN,Mag,N_Bflare,N_Cflare,N_Mflare,N_Xflare
3,2012-03-05,1429,N18E55,300,700,Dkc,8,8,Beta-Gamma-Delta,1.0,3.0,1.0,0.0
4,2012-03-05,1430,N19E40,315,20,Cro,3,3,Beta,0.0,0.0,0.0,0.0
0,2012-03-06,1423,N16W75,56,120,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2012-03-06,1428,S17E21,320,250,Dai,8,14,Beta,0.0,0.0,0.0,0.0
2,2012-03-06,1429,N17E41,300,770,Dkc,9,20,Beta-Delta,0.0,12.0,3.0,1.0
3,2012-03-06,1430,N20E25,316,90,Dao,5,14,,0.0,1.0,0.0,0.0
4,2012-03-06,1431,S27W36,18,10,Bxo,4,6,Beta,0.0,0.0,0.0,0.0
0,2012-03-07,1423,N18W90,58,30,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2012-03-07,1428,S16E09,319,250,Dai,7,17,Beta,0.0,0.0,0.0,0.0
2,2012-03-07,1429,N17E29,298,1120,Dkc,9,25,Beta-Gamma-Delta,0.0,5.0,6.0,0.0
3,2012-03-07,1430,N19E13,315,110,Dao,5,11,Beta,0.0,0.0,0.0,0.0
4,2012-03-07,1431,S28W48,16,30,Dro,7,5,Beta,0.0,0.0,0.0,0.0
0,2012-03-08,1428,S17W05,319,300,Dko,7,16,Beta,0.0,0.0,0.0,0.0
1,2012-03-08,1429,N17E15,299,1270,Dkc,10,28,Beta-Gamma-Delta,0.0,1.0,0.0,1.0
2,2012-03-08,1430,N21W00,315,200,Dai,6,16,Beta,0.0,0.0,0.0,1.0
3,2012-03-08,1431,S24W64,19,30,Dso,2,2,Beta,0.0,0.0,0.0,0.0
0,2012-03-09,1428,S17W19,319,180,Dao,8,8,Beta,0.0,1.0,0.0,0.0
1,2012-03-09,1429,N17E01,301,950,Ekc,12,28,Beta-Gamma-Delta,0.0,1.0,0.0,0.0
2,2012-03-09,1430,N21W13,315,180,Dao,7,8,Beta,0.0,0.0,0.0,0.0
3,2012-03-09,1431,S28W76,18,20,Cro,6,2,Beta,0.0,0.0,0.0,0.0
0,2012-03-10,1428,S17W32,321,110,Dso,7,12,Beta-Gamma,0.0,1.0,0.0,0.0
1,2012-03-10,1429,N18W13,302,900,Ekc,13,21,Beta-Gamma-Delta,0.0,0.0,1.0,0.0
2,2012-03-10,1430,N20W28,317,120,Dao,5,9,Beta,0.0,1.0,0.0,0.0
3,2012-03-10,1431,S28W88,17,20,Cro,2,3,Beta,0.0,0.0,0.0,0.0
4,2012-03-10,1432,N18E69,220,90,Hsx,3,1,Alpha,0.0,1.0,0.0,0.0
0,2012-03-11,1428,S17W46,322,60,Cro,6,14,Beta,0.0,1.0,0.0,0.0
1,2012-03-11,1429,N18W26,302,880,Ekc,13,22,Beta-Gamma-Delta,0.0,2.0,1.0,0.0
2,2012-03-11,1430,N21W42,318,100,Cao,5,9,Beta,0.0,1.0,0.0,0.0
3,2012-03-11,1432,N16E52,224,80,Hsx,3,4,Beta,0.0,2.0,0.0,0.0
0,2012-03-12,1428,S15W60,323,30,Cao,3,3,Beta,0.0,1.0,0.0,0.0
1,2012-03-12,1429,N18W38,301,840,Ekc,13,22,Beta-Gamma-Delta,0.0,1.0,0.0,0.0
2,2012-03-12,1430,N20W54,317,100,Cao,4,6,Beta,0.0,0.0,0.0,0.0
3,2012-03-12,1432,N16E40,223,50,Cao,4,5,Beta,0.0,0.0,0.0,0.0
4,2012-03-12,1433,N12E63,200,150,Dso,5,3,Beta,1.0,0.0,0.0,0.0
5,2012-03-12,1434,S22E58,205,90,Dso,8,4,Beta,0.0,0.0,0.0,0.0
0,2012-03-13,1428,S15W72,321,30,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2012-03-13,1429,N18W50,299,380,Ekc,12,14,Beta-Gamma,0.0,1.0,0.0,0.0
2,2012-03-13,1430,N22W67,316,30,Hsx,1,1,Alpha,0.0,1.0,0.0,0.0
3,2012-03-13,1432,N13E26,222,80,Dso,8,9,Beta,0.0,1.0,0.0,0.0
4,2012-03-13,1433,N11E50,199,80,Cso,3,2,Beta,1.0,0.0,0.0,0.0
5,2012-03-13,1434,S23E44,205,50,Cso,8,2,Beta,0.0,0.0,0.0,0.0
0,2012-03-14,1429,N18W62,299,410,Ekc,12,12,Beta-Gamma,0.0,1.0,1.0,0.0
1,2012-03-14,1430,N22W82,318,30,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2012-03-14,1432,N14E15,221,70,Dsi,8,11,Beta,0.0,0.0,0.0,0.0
3,2012-03-14,1433,N12E37,199,90,Cso,5,4,Beta,0.0,1.0,0.0,0.0
4,2012-03-14,1434,S22E31,205,50,Dso,9,2,Beta,0.0,0.0,0.0,0.0
0,2012-03-15,1429,N19W77,300,320,Eki,13,6,Beta,0.0,0.0,0.0,0.0
1,2012-03-15,1432,N14E03,220,60,Dai,10,19,Beta-Gamma,0.0,0.0,1.0,0.0
2,2012-03-15,1433,N13E23,200,110,Cso,4,9,Beta,0.0,0.0,0.0,0.0
3,2012-03-15,1434,S22E12,211,40,Hax,2,1,Alpha,0.0,0.0,0.0,0.0
0,2012-03-16,1429,N19W85,295,90,Dso,4,3,Beta,1.0,2.0,0.0,0.0
1,2012-03-16,1432,N14W13,223,100,Esi,11,16,Beta-Gamma,0.0,0.0,1.0,0.0
2,2012-03-16,1433,N12E09,201,120,Csi,6,11,Beta,0.0,0.0,0.0,0.0
3,2012-03-16,1434,S21W01,211,30,Cao,4,2,Beta,0.0,0.0,0.0,0.0
4,2012-03-16,1435,S25W11,221,30,Cro,7,3,Beta,0.0,0.0,0.0,0.0
0,2012-03-17,1432,N14W26,223,80,Esi,11,20,Beta-Gamma,0.0,3.0,0.0,0.0
1,2012-03-17,1433,N13W04,201,100,Dso,6,11,Beta,2.0,0.0,0.0,0.0
2,2012-03-17,1434,S22W14,211,30,Eso,11,4,Beta,0.0,0.0,0.0,0.0
3,2012-03-17,1435,S25W24,221,20,Dso,6,5,Beta,0.0,0.0,0.0,0.0
4,2012-03-17,1436,S12E62,135,10,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
0,2012-03-18,1432,N14W39,223,30,Cro,11,4,Beta,0.0,1.0,0.0,0.0
1,2012-03-18,1433,N13W17,201,60,Cso,3,6,Beta,0.0,0.0,0.0,0.0
2,2012-03-18,1434,S22W27,211,30,Cro,4,3,Beta,0.0,0.0,1.0,0.0
3,2012-03-18,1435,S26W37,221,60,Dso,6,11,Beta,0.0,0.0,0.0,0.0
4,2012-03-18,1436,S14E50,134,10,Bxo,5,3,Beta,0.0,0.0,0.0,0.0
5,2012-03-18,1437,S34E15,169,20,Cso,3,2,Beta,0.0,0.0,0.0,0.0
0,2012-03-19,1433,N08W29,199,60,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2012-03-19,1434,S20W40,210,50,Dso,4,5,Beta,2.0,1.0,0.0,0.0
2,2012-03-19,1435,S25W50,220,150,Dao,6,7,Beta,0.0,0.0,0.0,0.0
3,2012-03-19,1436,S14E36,134,0,Bxo,1,1,Beta,0.0,0.0,0.0,0.0
0,2012-03-20,1432,N22W68,224,10,Axx,1,1,Alpha,0.0,1.0,0.0,0.0
1,2012-03-20,1433,N11W45,201,70,Cso,4,4,Beta,0.0,0.0,0.0,0.0
2,2012-03-20,1434,S21W54,211,90,Cao,5,6,Beta,5.0,1.0,0.0,0.0
3,2012-03-20,1435,S26W62,219,150,Dso,7,7,Beta,0.0,0.0,0.0,0.0
0,2012-03-21,1432,N14W78,221,10,Axx,1,1,Alpha,0.0,1.0,0.0,0.0
1,2012-03-21,1433,N11W56,200,30,Cro,2,2,Beta,0.0,0.0,0.0,0.0
2,2012-03-21,1434,S20W66,210,120,Cso,6,4,Beta,0.0,0.0,0.0,0.0
3,2012-03-21,1435,S26W74,218,160,Dso,6,3,Beta,0.0,0.0,0.0,0.0
4,2012-03-21,1438,S15E69,75,50,Hsx,1,2,Alpha,1.0,0.0,0.0,0.0
5,2012-03-21,1439,N25W79,223,30,Cro,2,2,Beta,0.0,0.0,0.0,0.0
0,2012-03-22,1433,N09W69,199,20,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2012-03-22,1434,S22W77,207,50,Cso,6,2,Beta,2.0,0.0,0.0,0.0
2,2012-03-22,1435,S24W90,220,70,Hsx,3,2,Alpha,0.0,0.0,0.0,0.0
3,2012-03-22,1438,S14E56,73,70,Hsx,2,2,Alpha,0.0,0.0,0.0,0.0
4,2012-03-22,1440,S26W24,154,30,Dai,4,5,Beta-Gamma-Delta,0.0,3.0,0.0,0.0
0,2012-03-23,1433,N09W81,198,10,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
1,2012-03-23,1438,S15E43,73,60,Hsx,3,2,Alpha,0.0,0.0,0.0,0.0
2,2012-03-23,1440,S25W38,155,30,Dro,6,8,Beta-Gamma,0.0,1.0,0.0,0.0
3,2012-03-23,1441,S27W57,174,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
4,2012-03-23,1442,N13E49,67,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
5,2012-03-23,1443,N16E62,54,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2012-03-24,1438,S14E29,74,60,Hax,1,2,Alpha,0.0,0.0,0.0,0.0
1,2012-03-24,1440,S24W50,155,10,Bxo,4,2,Beta,0.0,0.0,0.0,0.0
2,2012-03-24,1441,S27W69,173,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2012-03-24,1443,N18E51,53,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
4,2012-03-24,1444,N19E38,65,10,Bxo,2,4,Beta,0.0,0.0,0.0,0.0
5,2012-03-24,1445,S24E76,29,90,Eao,13,4,Beta,0.0,0.0,1.0,0.0
0,2012-03-25,1438,S14E15,76,30,Hax,1,1,Alpha,0.0,0.0,0.0,0.0
1,2012-03-25,1440,S24W64,155,10,Hrx,4,2,Alpha,0.0,0.0,0.0,0.0
2,2012-03-25,1443,N18E37,54,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2012-03-25,1444,N20E25,66,50,Cao,7,7,Beta,0.0,0.0,0.0,0.0
4,2012-03-25,1445,S24E62,29,100,Eao,15,4,Beta,1.0,0.0,0.0,0.0
0,2012-03-26,1438,S17E02,76,20,Hsx,1,2,Alpha,1.0,0.0,0.0,0.0
1,2012-03-26,1440,S25W79,156,20,Hrx,2,2,Alpha,0.0,0.0,0.0,0.0
2,2012-03-26,1443,N16E25,53,0,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
3,2012-03-26,1444,N19E11,67,60,Cao,7,7,Beta,1.0,1.0,0.0,0.0
4,2012-03-26,1445,S24E52,26,280,Fho,16,8,Beta,0.0,1.0,0.0,0.0
5,2012-03-26,1446,N23W27,105,10,Bxo,4,4,Beta,0.0,0.0,0.0,0.0
0,2012-03-27,1438,S13W10,74,20,Hsx,2,1,Alpha,1.0,0.0,0.0,0.0
1,2012-03-27,1442,N12W01,65,30,Cso,2,3,Beta,2.0,2.0,0.0,0.0
2,2012-03-27,1444,N21W04,68,40,Cso,4,5,Beta,0.0,0.0,0.0,0.0
3,2012-03-27,1445,S23E40,24,210,Fao,17,7,Beta,0.0,0.0,0.0,0.0
0,2012-03-28,1438,S14W24,75,30,Cao,6,3,Beta,1.0,0.0,0.0,0.0
1,2012-03-28,1442,N12W13,64,50,Dai,5,9,Beta,2.0,1.0,0.0,0.0
2,2012-03-28,1445,S22E25,25,210,Eso,15,6,Beta,0.0,0.0,0.0,0.0
3,2012-03-28,1447,S25W55,106,40,Cro,4,5,Beta,0.0,0.0,0.0,0.0
0,2012-03-29,1438,S14W37,74,20,Dro,3,4,Beta,2.0,0.0,0.0,0.0
1,2012-03-29,1442,N12W25,63,70,Dao,6,8,Beta,0.0,0.0,0.0,0.0
2,2012-03-29,1445,S23E13,25,200,Eso,15,5,Beta,0.0,0.0,0.0,0.0
3,2012-03-29,1447,S23W68,106,10,Axx,3,2,Alpha,1.0,0.0,0.0,0.0
4,2012-03-29,1448,S18E55,342,10,Axx,3,1,Alpha,0.0,0.0,0.0,0.0
0,2012-03-30,1438,S14W51,76,30,Cso,3,4,Beta,0.0,0.0,0.0,0.0
1,2012-03-30,1442,N13W41,66,50,Dso,6,7,Beta,0.0,0.0,0.0,0.0
2,2012-03-30,1443,N12W28,53,10,Cso,5,2,Beta,0.0,0.0,0.0,0.0
3,2012-03-30,1445,S23W00,24,220,Fso,16,9,Beta,0.0,0.0,0.0,0.0
4,2012-03-30,1447,S24W79,104,10,Axx,2,2,Alpha,0.0,1.0,0.0,0.0
5,2012-03-30,1448,S17E41,343,30,Dao,2,2,Beta,0.0,0.0,0.0,0.0
6,2012-03-30,1449,S18W17,41,20,Dro,4,4,Beta,0.0,0.0,0.0,0.0
0,2012-03-31,1438,S13W65,77,20,Cso,4,2,Beta,0.0,0.0,0.0,0.0
1,2012-03-31,1442,N12W54,66,70,Dao,6,5,Beta,0.0,0.0,0.0,0.0
2,2012-03-31,1443,N13W44,56,10,Bxo,4,2,Beta,0.0,0.0,0.0,0.0
3,2012-03-31,1445,S22W13,25,180,Cso,16,4,Beta,0.0,0.0,0.0,0.0
4,2012-03-31,1448,S17E29,343,30,Cao,7,3,Beta,0.0,0.0,0.0,0.0
5,2012-03-31,1449,S18W31,43,40,Cao,3,3,Beta,0.0,0.0,0.0,0.0
0,2012-04-01,1442,N12W66,65,50,Dso,4,4,Beta,0.0,0.0,0.0,0.0
1,2012-04-01,1443,N13W60,59,30,Cro,2,3,Beta,0.0,0.0,0.0,0.0
2,2012-04-01,1445,S23W26,25,130,Cso,12,3,Beta,0.0,0.0,0.0,0.0
3,2012-04-01,1448,S17E15,344,10,Bxo,3,3,Beta,0.0,0.0,0.0,0.0
4,2012-04-01,1449,S18W47,46,30,Cro,5,4,Beta,0.0,0.0,0.0,0.0
5,2012-04-01,1450,N15E38,321,20,Cro,5,5,Beta,0.0,0.0,0.0,0.0
6,2012-04-01,1451,N17E53,306,20,Cro,2,4,Beta,0.0,0.0,0.0,0.0
0,2012-04-02,1443,N14W74,60,20,Cro,2,2,Beta,0.0,0.0,0.0,0.0
1,2012-04-02,1445,S23W45,31,120,Hsx,3,1,Alpha,0.0,0.0,0.0,0.0
2,2012-04-02,1449,S18W60,46,40,Dso,6,3,Beta,0.0,0.0,0.0,0.0
3,2012-04-02,1450,N17E22,324,20,Bxo,2,4,Beta,0.0,0.0,0.0,0.0
0,2012-04-03,1445,S22W59,32,120,Hsx,3,1,Alpha,0.0,0.0,0.0,0.0
1,2012-04-03,1449,S18W74,47,40,Dso,6,3,Beta,0.0,0.0,0.0,0.0
2,2012-04-03,1450,N16E07,324,40,Dso,6,7,Beta,1.0,0.0,0.0,0.0
3,2012-04-03,1452,N19E47,285,30,Dso,3,2,Beta,0.0,0.0,0.0,0.0
4,2012-04-03,1453,S17E02,330,20,Cso,4,4,Beta,0.0,0.0,0.0,0.0
0,2012-04-04,1445,S22W71,30,110,Hsx,5,1,Alpha,0.0,0.0,0.0,0.0
1,2012-04-04,1450,N16W04,322,60,Dsi,9,13,Beta,1.0,0.0,0.0,0.0
2,2012-04-04,1452,N18E33,285,30,Dso,5,3,Beta,0.0,0.0,0.0,0.0
3,2012-04-04,1453,S17W11,330,20,Bxo,5,5,Beta,0.0,0.0,0.0,0.0
0,2012-04-05,1445,S21W87,32,90,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2012-04-05,1450,N17W19,324,80,Dsi,10,11,Beta,1.0,1.0,0.0,0.0
2,2012-04-05,1452,N18E19,285,40,Dsi,6,6,Beta,0.0,0.0,0.0,0.0
3,2012-04-05,1453,S17W28,333,10,Axx,1,2,Alpha,0.0,0.0,0.0,0.0
0,2012-04-06,1450,N15W31,323,130,Esi,12,14,Beta-Gamma,2.0,3.0,0.0,0.0
1,2012-04-06,1452,N18E05,287,30,Dro,7,5,Beta,0.0,0.0,0.0,0.0
0,2012-04-07,1450,N16W45,324,180,Esi,13,15,Beta-Gamma,1.0,0.0,0.0,0.0
1,2012-04-07,1452,N18W08,288,30,Cro,6,4,Beta,0.0,0.0,0.0,0.0
0,2012-04-08,1450,N15W59,326,100,Csi,14,14,Beta-Gamma,1.0,0.0,0.0,0.0
1,2012-04-08,1452,N17W23,289,10,Bxo,4,4,Beta,2.0,1.0,0.0,0.0
0,2012-04-09,1450,N15W75,328,120,Hsx,4,1,Alpha,2.0,0.0,0.0,0.0
1,2012-04-09,1452,N17W37,290,10,Bxo,4,4,Beta,1.0,0.0,0.0,0.0
0,2012-04-10,1450,N15W90,329,120,Hsx,2,1,Alpha,0.0,1.0,0.0,0.0
1,2012-04-10,1452,N18W51,291,10,Bxo,2,3,Beta,0.0,0.0,0.0,0.0
0,2012-04-11,1452,N18W65,291,5,Axx,1,2,Alpha,0.0,0.0,0.0,0.0
1,2012-04-11,1454,S13E70,157,10,Cro,2,2,Beta,0.0,0.0,0.0,0.0
0,2012-04-12,1454,S13E56,158,20,Cro,2,2,Beta,0.0,0.0,0.0,0.0
1,2012-04-12,1455,N07E08,204,30,Cao,3,6,Beta,1.0,0.0,0.0,0.0
0,2012-04-13,1454,S12E43,158,20,Cro,3,3,Beta,0.0,0.0,0.0,0.0
1,2012-04-13,1455,N06W05,205,70,Dai,6,13,Beta,2.0,0.0,0.0,0.0
2,2012-04-13,1456,S20W19,219,10,Bxo,0,4,Beta,0.0,0.0,0.0,0.0
0,2012-04-14,1454,S12E26,160,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2012-04-14,1455,N07W19,206,130,Dai,7,15,Beta-Gamma,2.0,0.0,0.0,0.0
2,2012-04-14,1457,N22E41,145,10,Bxo,7,4,Beta,0.0,0.0,0.0,0.0
0,2012-04-15,1455,N06W34,207,150,Dai,8,18,Beta,2.0,0.0,0.0,0.0
1,2012-04-15,1457,N21E28,145,30,Cro,4,4,Beta,0.0,0.0,0.0,0.0
2,2012-04-15,1458,N07E70,104,10,Bxo,5,2,Beta,0.0,0.0,0.0,0.0
3,2012-04-15,1459,S15E79,95,30,Hrx,1,1,Alpha,1.0,0.0,0.0,0.0
0,2012-04-16,1454,S12W00,160,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2012-04-16,1455,N05W46,207,170,Dsi,10,19,Beta,0.0,0.0,0.0,0.0
2,2012-04-16,1457,N21E14,147,10,Axx,2,2,Alpha,0.0,0.0,0.0,0.0
3,2012-04-16,1458,N06E55,106,10,Bxo,8,2,Beta,0.0,0.0,0.0,0.0
4,2012-04-16,1459,S16E64,96,80,Dai,8,3,Beta,2.0,0.0,0.0,0.0
0,2012-04-17,1455,N06W59,206,200,Fsi,17,16,Beta,0.0,0.0,0.0,0.0
1,2012-04-17,1457,N20E03,144,10,Axx,2,1,Alpha,0.0,0.0,0.0,0.0
2,2012-04-17,1458,N06E41,106,10,Bxo,9,2,Beta,0.0,0.0,0.0,0.0
3,2012-04-17,1459,S15E56,91,260,Fhi,18,12,Beta,0.0,0.0,0.0,0.0
4,2012-04-17,1460,N15E40,107,20,Cro,2,5,,0.0,0.0,0.0,0.0
0,2012-04-18,1455,N05W78,212,30,Cao,5,3,Beta,2.0,0.0,0.0,0.0
1,2012-04-18,1459,S15E40,94,150,Dao,9,11,Beta,1.0,0.0,0.0,0.0
2,2012-04-18,1460,N16E26,108,50,Dso,4,6,Beta,0.0,0.0,0.0,0.0
3,2012-04-18,1461,N13E66,68,40,Hsx,1,1,Alpha,0.0,1.0,0.0,0.0
4,2012-04-18,1462,S23W07,9,30,Cao,4,7,Beta,0.0,0.0,0.0,0.0
0,2012-04-19,1459,S16E28,93,260,Ekc,11,20,Beta,0.0,0.0,0.0,0.0
1,2012-04-19,1460,N16E12,108,170,Dsi,7,13,Beta,0.0,0.0,0.0,0.0
2,2012-04-19,1461,N13E50,70,90,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
3,2012-04-19,1462,S24W18,139,30,Cao,6,7,Beta,1.0,0.0,0.0,0.0
4,2012-04-19,1463,S26W36,158,40,Dso,6,5,Beta,2.0,5.0,0.0,0.0
0,2012-04-20,1459,S15E12,95,180,Dai,10,27,Beta,0.0,0.0,0.0,0.0
1,2012-04-20,1460,N16W01,108,180,Dsi,8,14,Beta,0.0,1.0,0.0,0.0
2,2012-04-20,1461,N14E37,70,30,Cso,2,2,Beta,0.0,0.0,0.0,0.0
3,2012-04-20,1462,S24W31,138,50,Dso,8,8,Beta,0.0,0.0,0.0,0.0
4,2012-04-20,1463,S26W49,156,70,Cso,6,9,Beta,0.0,1.0,0.0,0.0
5,2012-04-20,1464,N23E01,107,10,Bxo,3,2,Beta,0.0,0.0,0.0,0.0
0,2012-04-21,1459,S16E01,94,400,Dai,10,40,Beta,0.0,0.0,0.0,0.0
1,2012-04-21,1460,N15W15,109,450,Dkc,9,19,Beta,0.0,0.0,0.0,0.0
2,2012-04-21,1461,N12E24,70,10,Bxo,1,2,Beta,0.0,0.0,0.0,0.0
3,2012-04-21,1462,S25W46,141,410,Dho,9,14,Beta,0.0,1.0,0.0,0.0
4,2012-04-21,1463,S26W65,160,100,Cso,7,9,Beta,1.0,0.0,0.0,0.0
5,2012-04-21,1464,N23W13,108,10,Bxo,3,2,Beta,0.0,0.0,0.0,0.0
6,2012-04-21,1465,S17E39,54,210,Dao,5,6,Beta,0.0,6.0,0.0,0.0
0,2012-04-22,1459,S15W13,95,450,Eac,11,39,Beta,0.0,1.0,0.0,0.0
1,2012-04-22,1460,N16W27,109,490,Dkc,10,21,Beta,0.0,1.0,0.0,0.0
2,2012-04-22,1461,N12E08,74,10,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
3,2012-04-22,1462,S24W59,141,400,Dho,9,9,Beta,0.0,1.0,0.0,0.0
4,2012-04-22,1463,S26W79,160,50,Cso,3,3,Beta,0.0,0.0,0.0,0.0
5,2012-04-22,1465,S17E27,55,230,Dso,6,13,Beta,1.0,0.0,0.0,0.0
0,2012-04-23,1459,S15W25,93,430,Dki,9,24,Beta,0.0,2.0,0.0,0.0
1,2012-04-23,1460,N16W40,108,300,Dko,10,13,Beta,0.0,1.0,0.0,0.0
2,2012-04-23,1462,S24W72,140,400,Dho,9,4,Beta,0.0,0.0,0.0,0.0
3,2012-04-23,1465,S18E14,53,300,Dai,6,16,Beta,0.0,3.0,0.0,0.0
4,2012-04-23,1466,N12E29,39,60,Cso,6,11,Beta,0.0,0.0,0.0,0.0
0,2012-04-24,1459,S14W40,94,440,Eki,11,39,Beta,1.0,0.0,0.0,0.0
1,2012-04-24,1460,N16W54,108,320,Dko,10,14,Beta,0.0,0.0,0.0,0.0
2,2012-04-24,1462,S25W85,140,300,Dho,9,4,Beta,0.0,0.0,0.0,0.0
3,2012-04-24,1465,S18W01,55,400,Dki,7,37,Beta,1.0,1.0,0.0,0.0
4,2012-04-24,1466,N11E14,40,120,Dao,7,14,Beta,0.0,0.0,0.0,0.0
0,2012-04-25,1459,S16W52,94,330,Eki,12,25,Beta,0.0,0.0,0.0,0.0
1,2012-04-25,1460,N16W65,107,180,Dso,10,10,Beta,0.0,0.0,0.0,0.0
2,2012-04-25,1462,S25W95,139,300,Dho,9,4,Beta,0.0,1.0,0.0,0.0
3,2012-04-25,1465,S19W12,53,280,Dko,7,20,Beta-Gamma-Delta,0.0,0.0,0.0,0.0
4,2012-04-25,1466,N12E01,40,190,Dso,8,8,Beta,0.0,0.0,0.0,0.0
5,2012-04-25,1467,N14E72,330,10,Hsx,1,2,Alpha,0.0,1.0,0.0,0.0
6,2012-04-25,1468,N09E12,29,20,Dao,5,10,Beta,0.0,0.0,0.0,0.0
7,2012-04-25,1469,S21E68,334,30,Cao,2,10,Beta,0.0,3.0,0.0,0.0
0,2012-04-26,1459,S16W65,94,220,Eai,11,20,Beta,0.0,1.0,0.0,0.0
1,2012-04-26,1460,N15W81,110,150,Cso,6,6,Beta,2.0,2.0,0.0,0.0
2,2012-04-26,1465,S17W26,55,280,Dko,6,12,Beta,0.0,0.0,0.0,0.0
3,2012-04-26,1466,N11W12,41,150,Dao,7,8,Beta,0.0,0.0,0.0,0.0
4,2012-04-26,1467,N16E59,330,10,Bxo,0,4,Beta,0.0,0.0,0.0,0.0
5,2012-04-26,1468,N11W02,31,100,Dso,6,11,Beta,0.0,0.0,0.0,0.0
6,2012-04-26,1469,S18E55,334,10,Bxo,5,6,Beta,0.0,0.0,0.0,0.0
0,2012-04-27,1459,S16W78,93,70,Dsi,9,10,Beta,0.0,0.0,0.0,0.0
1,2012-04-27,1460,N15W93,108,60,Cso,1,1,Beta,0.0,0.0,0.0,0.0
2,2012-04-27,1465,S18W39,54,200,Dsi,5,11,Beta,0.0,1.0,0.0,0.0
3,2012-04-27,1466,N12W26,41,90,Csi,7,9,Beta,0.0,1.0,0.0,0.0
4,2012-04-27,1467,N14E45,330,10,Cso,1,1,Beta,0.0,0.0,0.0,0.0
5,2012-04-27,1468,N08W17,32,90,Dso,8,12,Beta,0.0,0.0,0.0,0.0
6,2012-04-27,1469,S24E41,333,20,Cso,4,3,Beta,0.0,0.0,0.0,0.0
0,2012-04-28,1459,S19W88,91,30,Cao,4,4,Beta,0.0,2.0,0.0,0.0
1,2012-04-28,1465,S17W53,56,180,Dai,5,11,Beta-Gamma-Delta,0.0,1.0,0.0,0.0
2,2012-04-28,1466,N11W38,41,90,Cso,7,8,Beta,1.0,0.0,1.0,0.0
3,2012-04-28,1467,N11E32,331,50,Dso,3,4,Beta,0.0,1.0,0.0,0.0
4,2012-04-28,1468,N09W30,33,80,Dao,7,6,Beta,0.0,0.0,0.0,0.0
5,2012-04-28,1469,S24E28,335,50,Dso,10,6,Beta,0.0,1.0,0.0,0.0
0,2012-04-29,1465,S18W66,55,130,Dai,5,12,Beta-Gamma,0.0,0.0,0.0,0.0
1,2012-04-29,1466,N12W51,40,70,Cso,5,6,Beta,1.0,1.0,0.0,0.0
2,2012-04-29,1467,N12E18,331,50,Cso,4,6,Beta,0.0,2.0,0.0,0.0
3,2012-04-29,1468,N10W42,31,70,Dso,8,6,Beta,0.0,0.0,0.0,0.0
4,2012-04-29,1469,S19E14,335,90,Dsi,7,13,Beta,0.0,1.0,0.0,0.0
5,2012-04-29,1470,S17E61,288,40,Cso,3,3,Beta,0.0,0.0,0.0,0.0
6,2012-04-29,1471,S23E70,279,120,Hsx,4,2,Alpha,0.0,0.0,0.0,0.0
0,2012-04-30,1465,S18W80,57,90,Cso,4,4,Beta,1.0,2.0,0.0,0.0
1,2012-04-30,1466,N13W65,42,140,Dso,7,6,Beta,0.0,1.0,0.0,0.0
2,2012-04-30,1467,N12E04,333,20,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2012-04-30,1468,N11W55,32,10,Bxo,3,2,Beta,0.0,0.0,0.0,0.0
4,2012-04-30,1469,S19W01,338,90,Dso,9,10,Beta,0.0,1.0,0.0,0.0
5,2012-04-30,1470,S16E47,290,40,Cso,4,3,Beta,0.0,0.0,0.0,0.0
6,2012-04-30,1471,S23E57,280,260,Cho,10,5,Beta,0.0,1.0,0.0,0.0
7,2012-04-30,1472,S29E40,297,10,Bxo,3,3,Beta,0.0,0.0,0.0,0.0
0,2012-05-01,1466,N12W80,41,190,Dso,6,3,Beta,0.0,0.0,0.0,0.0
1,2012-05-01,1467,N13W09,331,10,Bxo,1,3,Beta,0.0,0.0,0.0,0.0
2,2012-05-01,1469,S20W14,336,110,Eso,13,18,Beta,0.0,0.0,0.0,0.0
3,2012-05-01,1470,S15E32,289,10,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
