,Date,NOAA No,Location,Lo,Area,Zpc,LL,NN,Mag,N_Bflare,N_Cflare,N_Mflare,N_Xflare
0,2011-03-29,1176,S17W11,200,250,Fki,17,22,Beta-Gamma,1.0,1.0,0.0,0.0
1,2011-03-29,1177,N19W17,206,10,Bxo,2,4,Beta,0.0,0.0,0.0,0.0
2,2011-03-29,1178,S15E17,172,40,Dao,5,4,Beta,0.0,0.0,0.0,0.0
3,2011-03-29,1180,N24E26,163,30,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
4,2011-03-29,1181,S26E31,158,10,Hrx,2,1,Alpha,0.0,0.0,0.0,0.0
5,2011-03-29,1183,N15E54,135,250,Eac,12,11,Beta-Gamma,0.0,0.0,0.0,0.0
0,2011-03-30,1176,S16W24,199,210,Fsi,20,21,Beta-Gamma,1.0,0.0,0.0,0.0
1,2011-03-30,1177,N19W30,205,10,Bxo,3,4,Beta,0.0,0.0,0.0,0.0
2,2011-03-30,1178,S16E04,171,10,Bxo,6,6,Beta,0.0,0.0,0.0,0.0
3,2011-03-30,1180,N24E12,162,20,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
4,2011-03-30,1181,S25E18,157,10,Axx,2,2,Alpha,0.0,0.0,0.0,0.0
5,2011-03-30,1183,N15E39,136,210,Eac,12,14,Beta,0.0,2.0,0.0,0.0
0,2011-03-31,1176,S17W37,200,220,Fso,19,15,Beta,2.0,0.0,0.0,0.0
1,2011-03-31,1178,S17W10,172,10,Bxo,8,4,Beta,0.0,0.0,0.0,0.0
2,2011-03-31,1180,N23W01,163,30,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2011-03-31,1181,S26E06,157,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
4,2011-03-31,1183,N15E27,135,330,Eai,14,20,Beta,1.0,1.0,0.0,0.0
0,2011-04-01,1176,S16W51,201,140,Fso,19,10,Beta,1.0,1.0,0.0,0.0
1,2011-04-01,1178,S17W22,171,0,Axx,0,1,Alpha,0.0,1.0,0.0,0.0
2,2011-04-01,1180,N24W13,162,10,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2011-04-01,1181,S27W08,157,10,Hrx,0,1,Alpha,0.0,0.0,0.0,0.0
4,2011-04-01,1183,N15E14,135,140,Eso,12,13,Beta,0.0,1.0,0.0,0.0
0,2011-04-02,1176,S15W65,201,100,Fso,16,4,Beta,0.0,2.0,0.0,0.0
1,2011-04-02,1180,N25W25,161,10,Hrx,0,1,Alpha,0.0,0.0,0.0,0.0
2,2011-04-02,1183,N17E01,135,220,Esi,12,16,Beta,1.0,0.0,0.0,0.0
3,2011-04-02,1184,N15E29,107,0,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
0,2011-04-03,1176,S17W79,200,100,Fso,17,3,Beta,1.0,0.0,0.0,0.0
1,2011-04-03,1180,N24W38,160,20,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2011-04-03,1183,N15W12,134,130,Eso,12,18,Beta,2.0,0.0,0.0,0.0
3,2011-04-03,1184,N15E15,108,30,Bxo,3,4,Beta,0.0,0.0,0.0,0.0
0,2011-04-04,1176,S18W90,200,40,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2011-04-04,1180,N25W50,160,30,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2011-04-04,1183,N17W25,135,150,Eso,13,13,Beta,0.0,1.0,0.0,0.0
3,2011-04-04,1184,N18E01,109,70,Dso,6,15,Beta,0.0,0.0,0.0,0.0
0,2011-04-05,1180,N24W63,160,20,Hsx,2,1,Alpha,1.0,0.0,0.0,0.0
1,2011-04-05,1181,S27W50,147,10,Axx,2,2,Alpha,0.0,0.0,0.0,0.0
2,2011-04-05,1183,N15W41,138,90,Cso,6,7,Beta,1.0,0.0,0.0,0.0
3,2011-04-05,1184,N17W13,110,170,Dso,9,22,Beta,0.0,0.0,0.0,0.0
4,2011-04-05,1185,N23E62,35,50,Hsx,3,1,Alpha,1.0,0.0,0.0,0.0
0,2011-04-06,1181,S27W64,148,10,Axx,1,2,Alpha,0.0,0.0,0.0,0.0
1,2011-04-06,1183,N14W54,140,20,Cro,3,2,Beta,0.0,0.0,0.0,0.0
2,2011-04-06,1184,N15W26,109,170,Dso,9,11,Beta,0.0,0.0,0.0,0.0
3,2011-04-06,1185,N23E50,33,100,Cso,7,5,Beta,1.0,0.0,0.0,0.0
0,2011-04-07,1183,N15W71,140,40,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2011-04-07,1184,N16W41,110,110,Dso,10,9,Beta,0.0,0.0,0.0,0.0
2,2011-04-07,1185,N22E38,33,70,Cso,5,5,Beta,2.0,0.0,0.0,0.0
3,2011-04-07,1186,N22E58,13,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2011-04-08,1183,N14W83,140,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2011-04-08,1184,N16W57,113,160,Dso,10,7,Beta,0.0,0.0,0.0,0.0
2,2011-04-08,1185,N24E24,33,50,Cso,6,6,Beta,0.0,0.0,0.0,0.0
3,2011-04-08,1186,N22E44,13,60,Cso,14,8,Beta,0.0,0.0,0.0,0.0
4,2011-04-08,1187,S19E62,354,10,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
0,2011-04-09,1184,N15W68,113,170,Hsx,6,2,Alpha,0.0,0.0,0.0,0.0
1,2011-04-09,1185,N20E14,29,20,Cso,8,14,Beta,1.0,0.0,0.0,0.0
2,2011-04-09,1186,N22E37,12,50,Dso,8,8,Beta,0.0,0.0,0.0,0.0
3,2011-04-09,1187,S18E50,353,30,Cso,4,4,Beta,0.0,0.0,0.0,0.0
4,2011-04-09,1188,S25W06,50,20,Cro,3,3,Beta,0.0,0.0,0.0,0.0
5,2011-04-09,1189,N23E11,33,40,Dso,7,6,Beta,0.0,0.0,0.0,0.0
0,2011-04-10,1184,N14W85,115,80,Hsx,3,1,Alpha,2.0,1.0,0.0,0.0
1,2011-04-10,1185,N18E15,26,30,Cso,7,9,Beta,1.0,0.0,0.0,0.0
2,2011-04-10,1186,N23E18,12,40,Cro,7,5,Beta,1.0,0.0,0.0,0.0
3,2011-04-10,1187,S18E38,352,40,Cso,4,4,Beta,0.0,0.0,0.0,0.0
4,2011-04-10,1188,S24W20,51,10,Bxo,3,2,Beta,0.0,0.0,0.0,0.0
5,2011-04-10,1189,N23W02,32,30,Cso,5,3,Beta,0.0,0.0,0.0,0.0
0,2011-04-11,1185,N17W08,25,60,Dsi,7,15,Beta,0.0,0.0,0.0,0.0
1,2011-04-11,1186,N23E06,11,70,Dso,10,8,Beta,3.0,0.0,0.0,0.0
2,2011-04-11,1187,S18E23,354,20,Bxo,2,3,Beta,0.0,0.0,0.0,0.0
0,2011-04-12,1185,N17W21,26,60,Dri,7,17,Beta,0.0,0.0,0.0,0.0
1,2011-04-12,1186,N23W07,11,70,Dso,10,12,Beta,0.0,0.0,0.0,0.0
2,2011-04-12,1187,S19E11,353,20,Bxo,4,5,Beta,0.0,0.0,0.0,0.0
3,2011-04-12,1190,N12E25,339,40,Cri,3,6,Beta,2.0,3.0,0.0,0.0
0,2011-04-13,1185,N16W34,25,40,Cso,9,10,Beta,0.0,0.0,0.0,0.0
1,2011-04-13,1186,N22W20,9,90,Csi,11,16,Beta,0.0,0.0,0.0,0.0
2,2011-04-13,1187,S20W01,352,20,Bxo,6,5,Beta,0.0,0.0,0.0,0.0
3,2011-04-13,1190,N15E12,339,110,Dai,9,20,Beta-Gamma,0.0,2.0,0.0,0.0
4,2011-04-13,1191,N09E71,280,60,Hsx,2,1,Alpha,1.0,1.0,0.0,0.0
5,2011-04-13,1192,N11W01,352,20,Bxo,3,2,Beta,0.0,0.0,0.0,0.0
0,2011-04-14,1185,N16W48,26,30,Cao,4,10,Beta,0.0,1.0,0.0,0.0
1,2011-04-14,1186,N22W33,10,70,Csi,14,15,Beta,0.0,0.0,0.0,0.0
2,2011-04-14,1187,S22W15,352,10,Bxo,3,2,Beta,0.0,0.0,0.0,0.0
3,2011-04-14,1189,N21W59,36,10,Axx,2,2,Alpha,0.0,0.0,0.0,0.0
4,2011-04-14,1190,N12W00,338,150,Eac,11,34,Beta-Gamma,0.0,1.0,0.0,0.0
5,2011-04-14,1191,N08E56,281,140,Hsx,2,1,Alpha,0.0,2.0,0.0,0.0
6,2011-04-14,1192,N10W15,352,20,Bxo,4,3,Beta,0.0,0.0,0.0,0.0
7,2011-04-14,1193,N17E71,266,220,Dao,9,6,Beta,2.0,1.0,0.0,0.0
0,2011-04-15,1185,N16W65,30,20,Hrx,1,2,Alpha,0.0,1.0,0.0,0.0
1,2011-04-15,1186,N21W49,13,20,Hrx,6,6,Alpha,1.0,0.0,0.0,0.0
2,2011-04-15,1190,N13W14,338,240,Eki,12,37,Beta,2.0,7.0,0.0,0.0
3,2011-04-15,1191,N08E45,278,100,Cao,9,3,Beta,0.0,0.0,0.0,0.0
4,2011-04-15,1192,N10W28,352,10,Bxo,3,2,Beta,0.0,0.0,0.0,0.0
5,2011-04-15,1193,N16E58,266,260,Dao,10,9,Beta,1.0,3.0,0.0,0.0
6,2011-04-15,1194,S32W42,7,10,Bxo,3,2,Beta,0.0,0.0,0.0,0.0
0,2011-04-16,1185,N14W79,30,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2011-04-16,1186,N21W65,16,30,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2011-04-16,1190,N13W26,338,430,Ehc,11,32,Beta,1.0,7.0,1.0,0.0
3,2011-04-16,1191,N08E31,280,100,Hax,7,2,Alpha,0.0,0.0,0.0,0.0
4,2011-04-16,1192,N10W44,355,10,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
5,2011-04-16,1193,N17E44,267,340,Eko,12,14,Beta,0.0,1.0,0.0,0.0
6,2011-04-16,1194,S31W56,7,10,Axx,2,3,Alpha,0.0,0.0,0.0,0.0
0,2011-04-17,1190,N14W40,338,440,Eki,13,24,Beta-Gamma,0.0,4.0,0.0,0.0
1,2011-04-17,1191,N08E15,283,90,Hax,2,1,Alpha,0.0,0.0,0.0,0.0
2,2011-04-17,1192,N10W59,357,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2011-04-17,1193,N16E32,265,360,Eki,13,19,Beta-Gamma,1.0,1.0,0.0,0.0
4,2011-04-17,1194,S31W70,8,10,Axx,1,2,Alpha,0.0,0.0,0.0,0.0
0,2011-04-18,1190,N14W53,337,310,Dko,8,11,Beta-Gamma,1.0,0.0,0.0,0.0
1,2011-04-18,1191,N08E07,278,70,Cso,9,5,Beta,0.0,0.0,0.0,0.0
2,2011-04-18,1193,N16E19,266,430,Eai,12,21,Beta-Gamma,0.0,0.0,0.0,0.0
0,2011-04-19,1190,N13W68,339,260,Dko,5,8,Beta,1.0,0.0,0.0,0.0
1,2011-04-19,1191,N08W07,279,70,Cso,9,7,Beta,0.0,0.0,0.0,0.0
2,2011-04-19,1193,N17E05,266,350,Esc,13,22,Beta,1.0,2.0,0.0,0.0
0,2011-04-20,1190,N12W82,339,260,Dko,5,4,Beta,0.0,0.0,0.0,0.0
1,2011-04-20,1191,N08W24,280,50,Cso,7,5,Beta,0.0,0.0,0.0,0.0
2,2011-04-20,1193,N17W08,265,350,Eki,14,26,Beta-Gamma,1.0,0.0,0.0,0.0
3,2011-04-20,1195,S16E68,189,20,Dao,1,1,Beta,0.0,1.0,0.0,0.0
0,2011-04-21,1190,N14W94,339,60,Cao,2,2,Beta,0.0,0.0,0.0,0.0
1,2011-04-21,1191,N07W39,284,15,Hrx,2,1,Alpha,0.0,0.0,0.0,0.0
2,2011-04-21,1193,N16W20,265,300,Ehi,13,26,Beta,1.0,0.0,0.0,0.0
3,2011-04-21,1195,S17E55,189,100,Dai,6,7,Beta,2.0,2.0,0.0,0.0
4,2011-04-21,1196,S27E69,175,80,Dao,10,4,Beta,0.0,0.0,0.0,0.0
0,2011-04-22,1191,N08W52,283,10,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2011-04-22,1193,N16W32,264,300,Ehi,13,20,Beta,0.0,0.0,0.0,0.0
2,2011-04-22,1195,S17E43,189,240,Dai,9,10,Beta,1.0,4.0,0.0,0.0
3,2011-04-22,1196,S26E63,169,40,Cso,8,4,Beta,0.0,0.0,0.0,0.0
4,2011-04-22,1197,S16E57,175,10,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
5,2011-04-22,1198,S26W38,270,10,Bxo,3,4,Alpha,0.0,0.0,0.0,0.0
0,2011-04-23,1191,N08W66,284,10,Axx,2,3,Alpha,0.0,0.0,0.0,0.0
1,2011-04-23,1193,N17W45,264,190,Esi,13,16,Beta,0.0,0.0,0.0,0.0
2,2011-04-23,1195,S18E28,190,340,Ekc,11,25,Beta-Gamma,1.0,15.0,2.0,0.0
3,2011-04-23,1196,S25E52,167,50,Cro,10,6,Beta,0.0,0.0,0.0,0.0
4,2011-04-23,1198,S25W53,272,10,Bxo,3,3,Beta,0.0,0.0,0.0,0.0
0,2011-04-24,1193,N17W57,262,270,Eki,9,18,Beta-Gamma,3.0,0.0,0.0,0.0
1,2011-04-24,1195,S16E14,191,310,Ekc,8,22,Beta-Gamma,3.0,6.0,0.0,0.0
2,2011-04-24,1196,S26E40,166,10,Bxo,7,10,Beta,0.0,0.0,0.0,0.0
0,2011-04-25,1193,N18W73,265,200,Cao,7,18,Beta,0.0,0.0,0.0,0.0
1,2011-04-25,1195,S15W00,192,300,Dho,11,23,Beta,0.0,0.0,0.0,0.0
2,2011-04-25,1196,S25E21,171,20,Cso,4,7,Beta,0.0,0.0,0.0,0.0
0,2011-04-26,1193,N16W84,262,270,Dso,9,8,Beta,2.0,0.0,0.0,0.0
1,2011-04-26,1195,S16W12,190,400,Ehi,10,25,Beta,1.0,0.0,0.0,0.0
2,2011-04-26,1196,S26E11,168,10,Bxo,6,4,Beta,0.0,0.0,0.0,0.0
0,2011-04-27,1195,S17W25,191,210,Eho,10,4,Beta,0.0,0.0,0.0,0.0
1,2011-04-27,1196,S28E02,164,5,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2011-04-27,1199,N21W23,189,20,Cai,5,8,Beta,0.0,0.0,0.0,0.0
3,2011-04-27,1200,S17E42,124,10,Bxo,4,4,Beta,0.0,0.0,0.0,0.0
0,2011-04-28,1195,S17W38,191,230,Dho,10,7,Beta,1.0,0.0,0.0,0.0
1,2011-04-28,1199,N21W34,187,120,Dai,7,12,Beta,1.0,0.0,0.0,0.0
0,2011-04-29,1195,S18W52,192,220,Dho,10,6,Beta,0.0,0.0,0.0,0.0
1,2011-04-29,1196,S23W32,172,10,Bxo,2,2,Beta,1.0,1.0,0.0,0.0
2,2011-04-29,1199,N18W48,188,170,Dhi,8,10,Beta,2.0,1.0,0.0,0.0
3,2011-04-29,1202,N15W38,177,10,Bxo,2,2,Beta,2.0,0.0,0.0,0.0
4,2011-04-29,1203,N19E77,62,40,Hsx,5,1,Alpha,0.0,0.0,0.0,0.0
0,2011-04-30,1195,S15W65,192,170,Dho,8,4,Beta,0.0,2.0,0.0,0.0
1,2011-04-30,1196,S30W45,172,10,Bxo,1,2,Beta,0.0,0.0,0.0,0.0
2,2011-04-30,1199,N18W62,188,180,Esi,6,8,Beta,1.0,0.0,0.0,0.0
3,2011-04-30,1200,S17E05,121,30,Bxo,3,4,Beta,1.0,0.0,0.0,0.0
4,2011-04-30,1203,N18E64,62,50,Cso,1,2,Beta,0.0,1.0,0.0,0.0
0,2011-05-01,1195,S16W80,192,110,Dho,4,2,Beta,0.0,3.0,0.0,0.0
1,2011-05-01,1199,N20W74,186,200,Dhi,8,7,Beta,2.0,2.0,0.0,0.0
2,2011-05-01,1200,S18W09,121,20,Bxo,3,5,Beta,0.0,0.0,0.0,0.0
3,2011-05-01,1202,N15W65,179,80,Dao,8,8,Beta,0.0,0.0,0.0,0.0
4,2011-05-01,1203,N18E51,61,120,Dao,4,4,Beta,0.0,0.0,0.0,0.0
0,2011-05-02,1195,S16W93,197,120,Hsx,3,1,Alpha,1.0,1.0,0.0,0.0
1,2011-05-02,1199,N18W86,188,210,Dso,1,5,Beta,0.0,1.0,0.0,0.0
2,2011-05-02,1200,S18W23,122,10,Bxo,4,8,Beta,0.0,0.0,0.0,0.0
3,2011-05-02,1203,N19E38,61,160,Cso,6,3,Beta,1.0,0.0,0.0,0.0
0,2011-05-03,1200,S17W37,123,10,Bxo,1,3,Beta,1.0,0.0,0.0,0.0
1,2011-05-03,1203,N18E28,58,100,Cso,7,4,Beta,0.0,0.0,0.0,0.0
2,2011-05-03,1204,N17E38,48,50,Cso,5,3,Beta,0.0,0.0,0.0,0.0
3,2011-05-03,1205,N14E52,34,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2011-05-04,1200,S18W49,122,30,Cro,8,10,Beta,2.0,0.0,0.0,0.0
1,2011-05-04,1203,N17E11,63,120,Hsx,3,1,Alpha,0.0,0.0,0.0,0.0
2,2011-05-04,1204,N17E26,47,130,Cao,7,10,Beta,1.0,1.0,0.0,0.0
3,2011-05-04,1205,N14E37,36,10,Bxo,3,3,Beta,0.0,0.0,0.0,0.0
4,2011-05-04,1206,N22W18,91,10,Bxo,3,3,Beta,0.0,0.0,0.0,0.0
0,2011-05-05,1200,S18W61,123,20,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
1,2011-05-05,1203,N17W02,64,120,Cao,5,6,Beta,0.0,0.0,0.0,0.0
2,2011-05-05,1204,N17E13,49,120,Cao,7,12,Beta,2.0,0.0,0.0,0.0
3,2011-05-05,1205,N14E23,38,10,Axx,5,1,Alpha,0.0,0.0,0.0,0.0
4,2011-05-05,1206,N22W32,93,10,Bxo,3,1,Beta,0.0,0.0,0.0,0.0
0,2011-05-06,1200,S18W75,123,20,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
1,2011-05-06,1201,N14W70,118,20,Bxo,2,3,Beta,0.0,0.0,0.0,0.0
2,2011-05-06,1203,N17W15,63,80,Hsx,5,2,Alpha,0.0,0.0,0.0,0.0
3,2011-05-06,1204,N17W00,48,120,Cao,7,12,Beta,1.0,0.0,0.0,0.0
4,2011-05-06,1205,N14E09,39,5,Axx,5,1,Alpha,0.0,0.0,0.0,0.0
5,2011-05-06,1206,N22W46,94,20,Cro,4,2,Beta,0.0,0.0,0.0,0.0
6,2011-05-06,1207,N24E40,7,20,Bxo,4,3,Beta,0.0,0.0,0.0,0.0
0,2011-05-07,1201,N14W84,118,10,Axx,2,3,Alpha,0.0,0.0,0.0,0.0
1,2011-05-07,1203,N17W28,62,100,Hsx,5,2,Alpha,0.0,0.0,0.0,0.0
2,2011-05-07,1204,N17W14,48,120,Dao,7,12,Beta,0.0,0.0,0.0,0.0
3,2011-05-07,1205,N14W05,39,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
4,2011-05-07,1207,N24E26,8,10,Bxo,4,3,Beta,0.0,0.0,0.0,0.0
0,2011-05-08,1203,N17W41,62,70,Hsx,3,4,Alpha,1.0,0.0,0.0,0.0
1,2011-05-08,1204,N17W27,48,130,Dao,9,14,Beta,0.0,0.0,0.0,0.0
0,2011-05-09,1203,N18W55,62,100,Hsx,2,1,Alpha,1.0,0.0,0.0,0.0
1,2011-05-09,1204,N17W41,48,90,Dao,9,9,Beta,0.0,0.0,0.0,0.0
2,2011-05-09,1208,N13E49,318,30,Cro,5,6,Beta,0.0,0.0,0.0,0.0
3,2011-05-09,1209,N35E08,0,10,Bxo,6,5,Beta,0.0,0.0,0.0,0.0
0,2011-05-10,1203,N18W68,62,120,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2011-05-10,1204,N17W57,51,100,Cao,3,3,Beta,0.0,0.0,0.0,0.0
2,2011-05-10,1208,N12E36,318,100,Dso,6,9,Beta,0.0,0.0,0.0,0.0
3,2011-05-10,1209,N35W05,360,10,Bxo,6,5,Beta,0.0,0.0,0.0,0.0
4,2011-05-10,1210,N20E08,347,30,Dsi,4,13,Beta,2.0,2.0,0.0,0.0
5,2011-05-10,1211,S12W23,18,10,Bxo,1,2,Beta,0.0,0.0,0.0,0.0
0,2011-05-11,1203,N18W81,62,60,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2011-05-11,1204,N17W71,52,50,Hsx,2,2,Alpha,0.0,0.0,0.0,0.0
2,2011-05-11,1207,N21W37,18,10,Bxo,5,3,Beta,0.0,0.0,0.0,0.0
3,2011-05-11,1208,N12E22,319,70,Dso,7,8,Beta,0.0,0.0,0.0,0.0
4,2011-05-11,1210,N20W06,347,70,Csi,7,16,Beta,0.0,0.0,0.0,0.0
0,2011-05-12,1203,N18W92,59,60,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2011-05-12,1204,N17W85,52,50,Hsx,1,1,Alpha,1.0,0.0,0.0,0.0
2,2011-05-12,1207,N21W51,18,10,Bxo,3,2,Beta,0.0,0.0,0.0,0.0
3,2011-05-12,1208,N12E08,319,50,Dso,7,8,Beta,0.0,0.0,0.0,0.0
4,2011-05-12,1210,N19W21,348,50,Cso,5,11,Beta,1.0,0.0,0.0,0.0
5,2011-05-12,1212,S13E46,281,10,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
0,2011-05-13,1208,N12W06,321,50,Eso,11,8,Beta,0.0,0.0,0.0,0.0
1,2011-05-13,1210,N19W34,349,20,Hrx,5,1,Alpha,0.0,0.0,0.0,0.0
0,2011-05-14,1208,N12W19,321,20,Bxo,10,8,Beta,0.0,0.0,0.0,0.0
1,2011-05-14,1210,N19W48,350,20,Bxo,5,1,Beta,1.0,0.0,0.0,0.0
0,2011-05-15,1208,N11W33,321,30,Bxo,12,3,Beta,0.0,0.0,0.0,0.0
1,2011-05-15,1210,N18W61,350,20,Hrx,5,1,Alpha,1.0,0.0,0.0,0.0
2,2011-05-15,1213,S21W80,8,0,Axx,1,1,Alpha,1.0,0.0,0.0,0.0
3,2011-05-15,1214,S20E17,270,50,Bxo,6,7,Beta,0.0,0.0,0.0,0.0
4,2011-05-15,1215,S23W30,318,20,Bxo,3,2,Beta,0.0,0.0,0.0,0.0
0,2011-05-16,1208,N11W48,323,50,Eso,12,7,Beta,2.0,2.0,0.0,0.0
1,2011-05-16,1210,N18W75,350,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2011-05-16,1214,S25E01,270,70,Dao,6,16,Beta,1.0,0.0,0.0,0.0
0,2011-05-17,1208,N08W64,326,50,Cso,7,9,Beta,1.0,0.0,0.0,0.0
1,2011-05-17,1210,N18W91,352,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2011-05-17,1214,S24W10,272,60,Dao,9,12,Beta,2.0,0.0,0.0,0.0
3,2011-05-17,1216,S14E66,195,90,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2011-05-18,1208,N09W78,326,10,Bxo,6,2,Beta,1.0,0.0,0.0,0.0
1,2011-05-18,1214,S24W24,273,60,Cso,9,12,Beta,2.0,0.0,0.0,0.0
2,2011-05-18,1216,S15E54,194,80,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
3,2011-05-18,1217,S23W19,267,10,Bxo,4,2,Beta,1.0,0.0,0.0,0.0
0,2011-05-19,1208,N09W90,325,30,Hsx,1,2,Alpha,2.0,0.0,0.0,0.0
1,2011-05-19,1214,S24W42,277,80,Cso,7,9,Beta,0.0,0.0,0.0,0.0
2,2011-05-19,1216,S14E41,194,110,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2011-05-19,1217,S23W36,271,10,Bxo,1,2,Beta,0.0,0.0,0.0,0.0
4,2011-05-19,1218,S16E66,169,0,Axx,0,1,Alpha,2.0,1.0,0.0,0.0
0,2011-05-20,1214,S24W56,277,100,Cso,5,3,Beta,0.0,0.0,0.0,0.0
1,2011-05-20,1216,S14E27,194,110,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
2,2011-05-20,1218,S15E54,166,10,Bxo,4,2,Beta,1.0,0.0,0.0,0.0
0,2011-05-21,1214,S24W70,279,90,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2011-05-21,1216,S16E19,188,90,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
2,2011-05-21,1218,S16E40,167,10,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
0,2011-05-22,1214,S23W82,278,70,Hax,3,1,Alpha,2.0,0.0,0.0,0.0
1,2011-05-22,1216,S15E01,193,90,Hax,2,1,Alpha,0.0,0.0,0.0,0.0
2,2011-05-22,1218,S15E28,167,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2011-05-22,1219,N15E71,125,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2011-05-23,1214,S23W94,278,30,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2011-05-23,1216,S15W11,194,80,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
2,2011-05-23,1218,S16E14,168,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2011-05-23,1220,N14W65,248,10,Bxo,2,4,Beta,0.0,0.0,0.0,0.0
0,2011-05-24,1216,S15W25,194,70,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2011-05-24,1220,N13W79,248,50,Bxo,3,4,Beta,0.0,0.0,0.0,0.0
2,2011-05-24,1221,S18W69,238,20,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
0,2011-05-25,1216,S15W38,194,90,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2011-05-25,1220,N12W94,249,10,Bxo,1,2,Beta,1.0,0.0,0.0,0.0
0,2011-05-26,1216,S15W52,194,60,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2011-05-26,1222,N15W24,166,10,Bxo,3,2,Beta,0.0,0.0,0.0,0.0
0,2011-05-27,1216,S15W64,193,70,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2011-05-27,1222,N16W37,166,10,Axx,2,3,Alpha,0.0,0.0,0.0,0.0
2,2011-05-27,1223,S15E14,114,50,Cso,5,6,Beta,1.0,0.0,0.0,0.0
0,2011-05-28,1216,S16W78,194,60,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2011-05-28,1223,S16W00,115,50,Dso,6,6,Beta,1.0,0.0,0.0,0.0
2,2011-05-28,1224,N21W15,131,30,Dso,5,6,Beta,0.0,0.0,0.0,0.0
3,2011-05-28,1225,N18E55,60,20,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
4,2011-05-28,1226,S18E74,42,20,Hsx,1,1,Alpha,2.0,5.0,0.0,0.0
0,2011-05-29,1216,S16W90,193,60,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2011-05-29,1222,N16W66,169,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2011-05-29,1223,S16W12,115,20,Bxo,6,5,Beta,0.0,0.0,0.0,0.0
3,2011-05-29,1224,N20W28,131,130,Dso,7,14,Beta,0.0,0.0,0.0,0.0
4,2011-05-29,1225,N17E43,60,60,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
5,2011-05-29,1226,S19E65,38,270,Eai,11,9,Beta-Delta,0.0,13.0,1.0,0.0
0,2011-05-30,1222,N16W80,170,0,Axx,1,2,Alpha,0.0,0.0,0.0,0.0
1,2011-05-30,1223,S17W22,112,20,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2011-05-30,1224,N20W41,131,130,Cai,8,10,Beta-Delta,0.0,1.0,0.0,0.0
3,2011-05-30,1225,N17E30,60,40,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
4,2011-05-30,1226,S21E54,36,360,Eki,11,12,Beta-Delta,0.0,4.0,1.0,0.0
