,Date,NOAA No,Location,Lo,Area,Zpc,LL,NN,Mag,N_Bflare,N_Cflare,N_Mflare,N_Xflare
0,2010-06-24,1082,N26W52,308,20,Cao,7,4,Beta,0.0,0.0,0.0,0.0
0,2010-06-25,1082,N27W65,308,10,Bxo,9,3,Beta,0.0,0.0,0.0,0.0
0,2010-06-26,1082,N26W77,307,0,Axx,1,2,Alpha,1.0,0.0,0.0,0.0
0,2010-06-27,None,,,,,,,,0.0,0.0,0.0,0.0
0,2010-06-28,1084,S19E59,145,90,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2010-06-29,1084,S19E46,144,90,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2010-06-30,1084,S19E34,143,100,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2010-06-30,1085,S23W24,201,10,Cro,3,3,Beta,0.0,0.0,0.0,0.0
0,2010-07-01,1084,S19E19,145,110,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2010-07-02,1084,S19E07,144,110,Hsx,2,1,Alpha,1.0,0.0,0.0,0.0
0,2010-07-03,1084,S20W06,143,100,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2010-07-04,1084,S19W19,143,150,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2010-07-05,1084,S19W32,143,110,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2010-07-06,1084,S19W46,143,100,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2010-07-06,1086,N18W53,151,10,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
0,2010-07-07,1084,S19W59,143,110,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2010-07-07,1086,N18W65,150,10,Bxo,2,2,Beta,1.0,0.0,0.0,0.0
0,2010-07-08,1084,S19W71,143,100,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2010-07-08,1086,N18W78,150,10,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2010-07-09,1084,S19W86,144,50,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2010-07-10,1087,N18E72,332,30,Dro,4,2,Beta,4.0,2.0,0.0,0.0
0,2010-07-11,1087,N19E57,334,100,Dro,10,8,Beta,2.0,0.0,0.0,0.0
0,2010-07-12,1087,N19E44,334,120,Ero,14,15,Beta,3.0,0.0,0.0,0.0
0,2010-07-13,1087,N21E30,335,130,Dao,7,12,Beta-Delta,4.0,0.0,0.0,0.0
0,2010-07-14,1087,N21E20,332,70,Dso,5,7,Beta,3.0,1.0,0.0,0.0
1,2010-07-14,1088,S21E12,340,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2010-07-15,1087,N20E08,331,100,Dso,5,6,Beta-Gamma,0.0,0.0,0.0,0.0
0,2010-07-16,1087,N19W05,330,60,Cso,8,5,Beta-Gamma,0.0,0.0,0.0,0.0
0,2010-07-17,1087,N20W19,331,50,Eso,12,7,Beta-Gamma,2.0,0.0,0.0,0.0
0,2010-07-18,1087,N23W33,332,20,Hsx,2,3,Alpha,1.0,1.0,0.0,0.0
0,2010-07-19,1087,N24W48,334,10,Axx,1,2,Alpha,1.0,0.0,0.0,0.0
0,2010-07-20,1087,N17W61,334,10,Axx,1,1,Alpha,1.0,0.0,0.0,0.0
1,2010-07-20,1089,S23E70,203,130,Cso,7,4,Beta,1.0,0.0,0.0,0.0
0,2010-07-21,1087,N16W78,337,10,Axx,2,3,Alpha,0.0,0.0,0.0,0.0
1,2010-07-21,1089,S24E58,201,150,Dao,10,9,Beta,4.0,1.0,0.0,0.0
0,2010-07-22,1087,N18W85,331,10,Axx,4,2,Alpha,4.0,0.0,0.0,0.0
1,2010-07-22,1089,S24E46,200,310,Dsi,9,16,Beta,4.0,0.0,0.0,0.0
0,2010-07-23,1089,S23E33,200,240,Dsi,9,29,Beta,6.0,0.0,0.0,0.0
0,2010-07-24,1089,S24E20,200,200,Esi,11,35,Beta,4.0,0.0,0.0,0.0
0,2010-07-25,1089,S23E06,201,160,Esi,11,20,Beta,0.0,0.0,0.0,0.0
1,2010-07-25,1090,N23E58,149,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2010-07-26,1089,S24W08,202,140,Dsi,9,16,Beta,1.0,0.0,0.0,0.0
1,2010-07-26,1090,N23E43,151,10,Bxo,5,3,Beta,0.0,0.0,0.0,0.0
0,2010-07-27,1089,S24W21,201,100,Dsi,9,7,Beta,6.0,0.0,0.0,0.0
1,2010-07-27,1090,N22E29,151,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2010-07-27,1091,N12W73,253,0,Axx,1,1,Alpha,2.0,0.0,0.0,0.0
0,2010-07-28,1089,S24W35,202,70,Dso,9,5,Beta,3.0,1.0,0.0,0.0
0,2010-07-29,1089,S24W48,202,90,Eao,12,9,Beta,1.0,1.0,0.0,0.0
1,2010-07-29,1092,N16E76,78,180,Cso,6,2,Beta,0.0,0.0,0.0,0.0
0,2010-07-30,1089,S24W62,202,140,Cao,10,9,Beta,0.0,0.0,0.0,0.0
1,2010-07-30,1092,N14E63,77,210,Cso,9,2,Beta,2.0,0.0,0.0,0.0
0,2010-07-31,1089,S23W73,200,40,Bxo,8,5,Beta,0.0,0.0,0.0,0.0
1,2010-07-31,1092,N15E49,79,170,Cso,7,4,Beta,4.0,0.0,0.0,0.0
0,2010-08-01,1092,N13E35,79,230,Hkx,3,2,Alpha,3.0,0.0,0.0,0.0
0,2010-08-02,1092,N13E21,79,290,Hkx,4,3,Alpha,0.0,1.0,0.0,0.0
0,2010-08-03,1092,N16E10,76,280,Cho,11,7,Beta,1.0,0.0,0.0,0.0
0,2010-08-04,1092,N15W04,77,190,Cho,10,3,Beta,0.0,0.0,0.0,0.0
0,2010-08-05,1092,N14W15,75,180,Cso,6,4,Beta,0.0,0.0,0.0,0.0
1,2010-08-05,1093,N10E65,355,100,Cao,4,3,Beta,3.0,0.0,0.0,0.0
0,2010-08-06,1092,N13W33,80,200,Hsx,3,1,Alpha,1.0,0.0,0.0,0.0
1,2010-08-06,1093,N11E58,348,170,Cao,8,4,Beta,0.0,1.0,0.0,0.0
2,2010-08-06,1094,N25W58,104,50,Cso,4,7,Beta,1.0,0.0,0.0,0.0
3,2010-08-06,1095,S18E46,0,10,Bxo,1,2,Beta,0.0,0.0,0.0,0.0
0,2010-08-07,1092,N12W46,79,210,Hhx,5,1,Alpha,0.0,0.0,0.0,0.0
1,2010-08-07,1093,N12E45,348,180,Cso,9,3,Beta,2.0,0.0,0.0,0.0
2,2010-08-07,1094,N26W71,104,30,Bxo,7,3,Beta,0.0,0.0,0.0,0.0
3,2010-08-07,1095,S19E34,359,10,Hax,1,2,Alpha,0.0,0.0,0.0,0.0
0,2010-08-08,1092,N13W60,80,130,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2010-08-08,1093,N10E30,350,130,Hsx,2,1,Alpha,0.0,0.0,1.0,0.0
2,2010-08-08,1094,N25W85,105,30,Bxo,10,3,Beta,1.0,0.0,0.0,0.0
3,2010-08-08,1095,S18E19,1,10,Axx,11,2,Alpha,0.0,0.0,0.0,0.0
0,2010-08-09,1092,N13W74,81,180,Hsx,3,1,Alpha,0.0,0.0,0.0,0.0
1,2010-08-09,1093,N11E15,350,140,Cso,3,2,Beta,2.0,0.0,0.0,0.0
2,2010-08-09,1095,S17E08,0,10,Hrx,1,2,Alpha,0.0,0.0,0.0,0.0
3,2010-08-09,1096,N22W05,12,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2010-08-10,1092,N12W87,81,200,Hsx,3,1,Alpha,0.0,0.0,0.0,0.0
1,2010-08-10,1093,N10E02,352,150,Hsx,2,2,Alpha,1.0,0.0,0.0,0.0
2,2010-08-10,1095,S18W06,360,10,Hsx,1,2,Alpha,1.0,0.0,0.0,0.0
3,2010-08-10,1096,N22W20,14,20,Bxo,5,8,Beta,0.0,0.0,0.0,0.0
0,2010-08-11,1093,N10W12,353,130,Hsx,3,2,Alpha,0.0,0.0,0.0,0.0
1,2010-08-11,1095,S17W20,1,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2010-08-11,1096,N21W33,14,60,Cri,7,12,Beta,2.0,0.0,0.0,0.0
3,2010-08-11,1097,N33E71,270,10,Axx,1,1,Alpha,1.0,0.0,0.0,0.0
0,2010-08-12,1093,N10W25,352,110,Hsx,3,2,Alpha,0.0,0.0,0.0,0.0
1,2010-08-12,1095,S17W33,360,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2010-08-12,1096,N21W46,13,40,Bxo,7,7,Beta,0.0,0.0,0.0,0.0
3,2010-08-12,1097,N33E55,272,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
4,2010-08-12,1098,N15E28,299,30,Dro,5,5,Beta,3.0,0.0,0.0,0.0
0,2010-08-13,1093,N10W38,352,250,Hkx,4,2,Alpha,0.0,0.0,0.0,0.0
1,2010-08-13,1096,N22W55,9,0,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
2,2010-08-13,1097,N32E44,270,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2010-08-13,1098,N14E14,300,40,Cro,6,6,Beta,2.0,0.0,0.0,0.0
0,2010-08-14,1093,N11W51,352,90,Hsx,2,2,Alpha,1.0,0.0,0.0,0.0
1,2010-08-14,1098,N15E01,301,20,Cro,5,6,Beta,0.0,0.0,0.0,0.0
2,2010-08-14,1099,N17W41,347,10,Bxo,4,13,Beta,3.0,0.0,0.0,0.0
0,2010-08-15,1093,N11W65,353,80,Hsx,3,3,Alpha,0.0,0.0,0.0,0.0
1,2010-08-15,1099,N18W58,346,70,Cro,6,8,Beta,3.0,2.0,0.0,0.0
0,2010-08-16,1093,N11W78,353,40,Hsx,2,2,Alpha,0.0,0.0,0.0,0.0
1,2010-08-16,1099,N18W73,347,90,Cri,7,11,Beta,6.0,1.0,0.0,0.0
0,2010-08-17,1098,N15W41,302,30,Cro,4,4,Beta,1.0,0.0,0.0,0.0
1,2010-08-17,1099,N17W84,345,60,Bxo,6,4,Beta,7.0,1.0,0.0,0.0
2,2010-08-17,1100,S24E59,202,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2010-08-18,1098,N14W55,303,10,Bxo,5,5,Beta,0.0,0.0,0.0,0.0
1,2010-08-18,1100,S23E49,199,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2010-08-19,1098,N14W67,302,10,Bxo,4,2,Beta,0.0,0.0,0.0,0.0
1,2010-08-19,1100,S22E36,199,10,Axx,1,1,Alpha,1.0,0.0,0.0,0.0
0,2010-08-20,1100,S23E22,200,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2010-08-21,1100,S27E05,204,0,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
0,2010-08-22,None,,,,,,,,0.0,0.0,0.0,0.0
0,2010-08-23,None,,,,,,,,0.0,0.0,0.0,0.0
0,2010-08-24,None,,,,,,,,0.0,0.0,0.0,0.0
0,2010-08-25,1101,N12E79,0,30,Hrx,3,1,Alpha,0.0,0.0,0.0,0.0
0,2010-08-26,1100,S19W64,207,10,Axx,2,2,Alpha,0.0,0.0,0.0,0.0
1,2010-08-26,1101,N12E61,82,90,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2010-08-27,1100,S20W78,205,10,Axx,2,2,Alpha,1.0,0.0,0.0,0.0
1,2010-08-27,1101,N13E48,83,90,Hsx,5,1,Alpha,1.0,0.0,0.0,0.0
0,2010-08-28,1101,N12E34,84,100,Hsx,3,1,Alpha,0.0,0.0,0.0,0.0
0,2010-08-29,1101,N12E21,81,130,Hsx,3,1,Alpha,1.0,0.0,0.0,0.0
0,2010-08-30,1101,N12E07,84,140,Hrx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2010-08-30,1102,N27W13,104,30,Cro,3,4,Beta,0.0,0.0,0.0,0.0
0,2010-08-31,1101,N13W06,85,110,Hrx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2010-08-31,1102,N28W26,103,70,Dro,6,7,Beta,1.0,0.0,0.0,0.0
0,2010-09-01,1101,N12W19,83,140,Hrx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2010-09-01,1102,N28W40,104,80,Cro,6,6,Beta,2.0,0.0,0.0,0.0
0,2010-09-02,1101,N12W32,83,150,Cso,5,2,Beta,0.0,0.0,0.0,0.0
1,2010-09-02,1102,N26W52,103,100,Cao,7,5,Beta,0.0,0.0,0.0,0.0
2,2010-09-02,1103,N25W32,83,10,Bxo,7,2,Beta,0.0,0.0,0.0,0.0
3,2010-09-02,1104,N24W27,75,10,Bxo,0,2,Beta,0.0,0.0,0.0,0.0
0,2010-09-03,1101,N12W45,82,120,Hsx,2,2,Alpha,0.0,0.0,0.0,0.0
1,2010-09-03,1102,N27W63,100,30,Cro,2,3,Beta,0.0,0.0,0.0,0.0
2,2010-09-03,1103,N25W48,85,20,Cro,4,3,Beta,0.0,0.0,0.0,0.0
3,2010-09-03,1105,N19W09,49,10,Bxo,3,4,Beta,0.0,0.0,0.0,0.0
0,2010-09-04,1101,N12W57,81,130,Cso,4,3,Beta,0.0,0.0,0.0,0.0
1,2010-09-04,1102,N26W76,100,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2010-09-04,1103,N25W63,87,10,Cro,1,2,Beta,0.0,0.0,0.0,0.0
3,2010-09-04,1105,N18W22,50,30,Bxo,6,8,Beta,2.0,0.0,0.0,0.0
0,2010-09-05,1101,N12W70,83,110,Hsx,2,1,Alpha,2.0,0.0,0.0,0.0
1,2010-09-05,1103,N26W76,88,20,Axx,2,2,Alpha,1.0,0.0,0.0,0.0
2,2010-09-05,1105,N18W36,50,70,Dri,8,20,Beta,3.0,0.0,0.0,0.0
0,2010-09-06,1101,N13W88,89,120,Hsx,2,1,Alpha,1.0,0.0,0.0,0.0
1,2010-09-06,1103,N25W90,87,10,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
2,2010-09-06,1105,N19W52,48,130,Dri,8,26,Beta,4.0,0.0,0.0,0.0
0,2010-09-07,1105,N19W64,49,150,Cai,10,14,Beta,1.0,1.0,0.0,0.0
0,2010-09-08,1105,N19W77,53,40,Hax,5,6,Alpha,0.0,0.0,0.0,0.0
0,2010-09-09,1105,N19W90,49,10,Axx,2,1,Alpha,1.0,1.0,0.0,0.0
0,2010-09-10,None,,,,,,,,0.0,0.0,0.0,0.0
0,2010-09-11,None,,,,,,,,0.0,0.0,0.0,0.0
0,2010-09-12,1106,S18E64,215,50,Hsx,1,1,Alpha,5.0,0.0,0.0,0.0
0,2010-09-13,1106,S19E57,209,80,Cso,14,5,Beta,1.0,0.0,0.0,0.0
1,2010-09-13,1107,N33E62,204,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2010-09-14,1106,S19E44,209,100,Cso,15,7,Beta,1.0,0.0,0.0,0.0
0,2010-09-15,1106,S19E30,209,110,Fao,17,14,Beta,0.0,0.0,0.0,0.0
0,2010-09-16,1106,S20E18,208,90,Fao,16,10,Beta,4.0,0.0,0.0,0.0
0,2010-09-17,1106,S20E05,208,110,Fso,18,21,Beta,2.0,0.0,0.0,0.0
1,2010-09-17,1108,S28E69,144,290,Cko,9,5,Beta,2.0,0.0,0.0,0.0
0,2010-09-18,1106,S20W08,208,80,Fsi,17,16,Beta,2.0,0.0,0.0,0.0
1,2010-09-18,1108,S28E59,141,280,Eho,13,5,Beta,1.0,1.0,0.0,0.0
0,2010-09-19,1106,S20W21,207,100,Fso,18,14,Beta,1.0,0.0,0.0,0.0
1,2010-09-19,1108,S28E49,138,370,Eso,14,8,Beta,1.0,0.0,0.0,0.0
0,2010-09-20,1106,S20W34,207,90,Fso,18,17,Beta,1.0,0.0,0.0,0.0
1,2010-09-20,1108,S30E36,137,420,Fho,18,13,Beta,1.0,0.0,0.0,0.0
0,2010-09-21,1106,S21W53,213,20,Bxo,6,7,Beta,0.0,0.0,0.0,0.0
1,2010-09-21,1108,S30E24,136,380,Fko,18,11,Beta,0.0,0.0,0.0,0.0
0,2010-09-22,1106,S22W69,217,2,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2010-09-22,1108,S30E14,133,270,Fho,16,5,Beta,0.0,0.0,0.0,0.0
2,2010-09-22,1109,N19E75,72,30,Hrx,1,1,Alpha,2.0,1.0,0.0,0.0
0,2010-09-23,1108,S30W09,142,340,Hhx,4,2,Alpha,0.0,0.0,0.0,0.0
1,2010-09-23,1109,N22E67,67,200,Dko,10,4,Beta,2.0,0.0,0.0,0.0
0,2010-09-24,1108,S30W22,142,260,Hkx,4,2,Alpha,0.0,0.0,0.0,0.0
1,2010-09-24,1109,N22E54,67,210,Dso,9,12,Beta,1.0,0.0,0.0,0.0
0,2010-09-25,1108,S30W34,141,280,Hkx,4,2,Alpha,0.0,0.0,0.0,0.0
1,2010-09-25,1109,N22E41,66,280,Eho,13,12,Beta,3.0,0.0,0.0,0.0
0,2010-09-26,1108,S31W46,140,210,Hhx,4,2,Alpha,0.0,0.0,0.0,0.0
1,2010-09-26,1109,N22E27,67,280,Ehi,14,18,Beta-Gamma,2.0,0.0,0.0,0.0
0,2010-09-27,1108,S31W58,140,220,Hsx,3,2,Alpha,0.0,0.0,0.0,0.0
1,2010-09-27,1109,N21E14,66,360,Esi,14,22,Beta,12.0,0.0,0.0,0.0
2,2010-09-27,1110,N19W05,85,10,Axx,2,3,Alpha,1.0,0.0,0.0,0.0
0,2010-09-28,1108,S30W72,141,230,Hsx,4,1,Alpha,0.0,0.0,0.0,0.0
1,2010-09-28,1109,N22E02,65,420,Eki,13,20,Beta,2.0,0.0,0.0,0.0
2,2010-09-28,1110,N20W19,86,0,Axx,1,1,Alpha,1.0,0.0,0.0,0.0
0,2010-09-29,1108,S30W83,138,140,Hsx,4,1,Alpha,2.0,0.0,0.0,0.0
1,2010-09-29,1109,N22W11,65,280,Eai,13,12,Beta,1.0,0.0,0.0,0.0
2,2010-09-29,1110,N20W31,85,10,Axx,6,6,Alpha,2.0,2.0,0.0,0.0
0,2010-09-30,1109,N22W24,65,310,Ehi,13,13,Beta,0.0,0.0,0.0,0.0
1,2010-09-30,1110,N19W45,87,50,Dso,6,7,Beta,2.0,0.0,0.0,0.0
2,2010-09-30,1111,N23E55,346,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2010-10-01,1109,N21W39,67,240,Dhi,7,11,Beta,3.0,0.0,0.0,0.0
1,2010-10-01,1110,N19W60,90,30,Bxo,6,3,Beta,1.0,0.0,0.0,0.0
2,2010-10-01,1111,N24E42,345,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2010-10-02,1109,N21W51,65,270,Dho,9,11,Beta,3.0,0.0,0.0,0.0
1,2010-10-02,1110,N20W71,86,0,Axx,1,1,Alpha,1.0,0.0,0.0,0.0
2,2010-10-02,1111,N20E30,343,10,Bxo,6,2,Beta,0.0,0.0,0.0,0.0
0,2010-10-03,1109,N21W65,66,320,Cko,10,8,Beta,2.0,0.0,0.0,0.0
1,2010-10-03,1110,N21W84,85,0,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
2,2010-10-03,1111,N24E21,340,30,Cro,4,3,Beta,0.0,0.0,0.0,0.0
0,2010-10-04,1109,N20W80,68,220,Hax,4,3,Alpha,0.0,0.0,0.0,0.0
1,2010-10-04,1111,N24E06,341,30,Dro,4,5,Beta,2.0,0.0,0.0,0.0
0,2010-10-05,1109,N21W93,69,90,Hax,3,1,Alpha,1.0,1.0,0.0,0.0
1,2010-10-05,1111,N24W05,341,20,Dso,5,2,Beta,2.0,0.0,0.0,0.0
0,2010-10-06,1111,N22W18,341,0,Axx,1,1,Alpha,2.0,0.0,0.0,0.0
0,2010-10-07,None,,,,,,,,0.0,0.0,0.0,0.0
0,2010-10-08,None,,,,,,,,0.0,0.0,0.0,0.0
0,2010-10-09,1111,N24W56,339,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2010-10-10,1112,S18E65,204,40,Hrx,1,2,Alpha,0.0,0.0,0.0,0.0
0,2010-10-11,1112,S18E54,202,50,Hrx,2,3,Alpha,3.0,0.0,0.0,0.0
0,2010-10-12,1112,S19E40,202,30,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2010-10-13,1112,S19E26,203,20,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2010-10-14,1112,S17E14,202,10,Cro,3,3,Beta,0.0,0.0,0.0,0.0
1,2010-10-14,1113,N17E76,141,120,Hax,1,1,Alpha,5.0,0.0,0.0,0.0
0,2010-10-15,1112,S18E00,202,20,Cro,2,2,Beta,3.0,0.0,0.0,0.0
1,2010-10-15,1113,N17E63,141,100,Hsx,2,1,Alpha,1.0,0.0,0.0,0.0
2,2010-10-15,1114,S22W41,244,0,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
0,2010-10-16,1112,S19W15,203,70,Dro,9,7,Beta,1.0,0.0,0.0,0.0
1,2010-10-16,1113,N17E50,140,130,Hsx,3,1,Alpha,2.0,0.0,0.0,0.0
2,2010-10-16,1114,S21W55,244,10,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
3,2010-10-16,1115,S28E63,130,170,Hsx,4,1,Alpha,1.0,0.0,0.0,0.0
0,2010-10-17,1112,S18W28,205,120,Dsi,7,16,Beta-Gamma,2.0,0.0,1.0,0.0
1,2010-10-17,1113,N17E36,141,130,Hsx,3,1,Alpha,0.0,0.0,0.0,0.0
2,2010-10-17,1115,S28E50,127,170,Hsx,4,1,Alpha,0.0,0.0,0.0,0.0
0,2010-10-18,1112,S20W44,208,180,Eai,12,16,Beta-Gamma,5.0,2.0,0.0,0.0
1,2010-10-18,1113,N18E23,141,160,Hsx,2,2,Alpha,0.0,0.0,0.0,0.0
2,2010-10-18,1115,S28E37,127,140,Hsx,3,1,Alpha,0.0,0.0,0.0,0.0
3,2010-10-18,1116,N22W14,178,20,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
0,2010-10-19,1112,S19W58,208,140,Eai,11,11,Beta-Gamma,2.0,2.0,0.0,0.0
1,2010-10-19,1113,N18E10,141,150,Cso,4,5,Beta,0.0,0.0,0.0,0.0
2,2010-10-19,1115,S28E25,126,160,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
3,2010-10-19,1116,N22W28,179,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2010-10-20,1112,S20W70,208,60,Cso,11,8,Beta-Gamma,5.0,2.0,0.0,0.0
1,2010-10-20,1113,N17W03,141,130,Hsx,3,2,Alpha,1.0,0.0,0.0,0.0
2,2010-10-20,1115,S29E13,125,190,Cso,5,3,Beta,1.0,0.0,0.0,0.0
3,2010-10-20,1117,N25E74,63,50,Hsx,5,1,Alpha,0.0,0.0,0.0,0.0
4,2010-10-20,1118,N16E61,76,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2010-10-21,1112,S20W84,208,10,Hsx,1,2,Alpha,3.0,1.0,0.0,0.0
1,2010-10-21,1113,N16W17,141,110,Cso,4,3,Beta,0.0,0.0,0.0,0.0
2,2010-10-21,1115,S31W01,125,110,Cso,4,2,Beta,0.0,0.0,0.0,0.0
3,2010-10-21,1117,N24E60,64,70,Hsx,2,2,Alpha,0.0,0.0,0.0,0.0
4,2010-10-21,1118,N14E47,77,0,Axx,1,2,Alpha,0.0,0.0,0.0,0.0
0,2010-10-22,1113,N16W31,142,80,Hax,2,2,Alpha,0.0,0.0,0.0,0.0
1,2010-10-22,1115,S29W13,124,140,Hsx,3,1,Alpha,0.0,0.0,0.0,0.0
2,2010-10-22,1117,N23E48,63,80,Hsx,2,1,Alpha,3.0,0.0,0.0,0.0
0,2010-10-23,1113,N16W40,140,90,Hsx,2,2,Alpha,0.0,0.0,0.0,0.0
1,2010-10-23,1115,S30W22,116,110,Hsx,2,1,Alpha,2.0,0.0,0.0,0.0
2,2010-10-23,1117,N23E36,63,70,Hsx,2,1,Alpha,1.0,0.0,0.0,0.0
0,2010-10-24,1113,N16W55,140,100,Hsx,2,2,Alpha,0.0,0.0,0.0,0.0
1,2010-10-24,1115,S29W36,121,140,Hsx,3,1,Alpha,1.0,0.0,0.0,0.0
2,2010-10-24,1117,N22E28,57,120,Cso,8,10,Beta,2.0,0.0,0.0,0.0
0,2010-10-25,1113,N16W69,141,80,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2010-10-25,1115,S30W51,123,120,Hsx,3,1,Alpha,0.0,0.0,0.0,0.0
2,2010-10-25,1117,N22E12,60,210,Dso,9,13,Beta,10.0,0.0,0.0,0.0
3,2010-10-25,1119,N22W25,97,40,Bxo,3,2,Beta,0.0,0.0,0.0,0.0
0,2010-10-26,1113,N13W82,139,100,Hsx,1,2,Alpha,0.0,0.0,0.0,0.0
1,2010-10-26,1115,S30W64,121,160,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
2,2010-10-26,1117,N22W02,59,260,Dsi,9,12,Beta,7.0,1.0,0.0,0.0
3,2010-10-26,1119,N23W38,95,20,Cro,4,2,Beta,0.0,0.0,0.0,0.0
0,2010-10-27,1113,N17W92,136,60,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2010-10-27,1115,S31W75,120,120,Hsx,8,1,Alpha,2.0,0.0,0.0,0.0
2,2010-10-27,1117,N21W15,59,360,Ehi,11,31,Beta-Gamma,6.0,0.0,0.0,0.0
3,2010-10-27,1119,N22W49,94,0,Axx,1,1,Alpha,4.0,1.0,0.0,0.0
0,2010-10-28,1115,S29W90,124,80,Hsx,2,1,Alpha,1.0,0.0,0.0,0.0
1,2010-10-28,1117,N22W28,59,450,Ekc,11,21,Beta,6.0,1.0,0.0,0.0
2,2010-10-28,1119,N24W60,91,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2010-10-29,1117,N22W41,60,520,Dkc,10,17,Beta,0.0,0.0,0.0,0.0
0,2010-10-30,1117,N20W55,60,550,Dsi,9,14,Beta,8.0,0.0,0.0,0.0
0,2010-10-31,1117,N20W72,65,480,Dho,10,9,Beta,4.0,0.0,0.0,0.0
1,2010-10-31,1120,N39E69,283,10,Bxo,4,3,Beta,1.0,0.0,0.0,0.0
0,2010-11-01,1117,N22W83,60,510,Dho,8,8,Beta,6.0,2.0,0.0,0.0
1,2010-11-01,1120,N40E53,286,40,Cro,9,4,Beta,0.0,0.0,0.0,0.0
0,2010-11-02,1117,N22W96,63,180,Cho,2,3,Beta,0.0,1.0,0.0,0.0
1,2010-11-02,1120,N39E41,285,120,Eso,11,7,Beta,0.0,0.0,0.0,0.0
0,2010-11-03,1120,N38E31,283,80,Eso,13,7,Beta,0.0,0.0,0.0,0.0
0,2010-11-04,1120,N39E17,281,50,Cao,13,8,Beta,0.0,0.0,0.0,0.0
0,2010-11-05,1120,N38E04,282,10,Bxo,13,7,Beta,1.0,0.0,0.0,0.0
1,2010-11-05,1121,S20E70,218,10,Axx,1,7,Alpha,4.0,1.0,1.0,0.0
0,2010-11-06,1120,N38W09,282,10,Bxo,14,2,Beta,0.0,0.0,0.0,0.0
1,2010-11-06,1121,S18E58,215,70,Cro,11,7,Beta,9.0,1.0,1.0,0.0
0,2010-11-07,1120,N41W13,273,0,Axx,1,2,Alpha,0.0,0.0,0.0,0.0
1,2010-11-07,1121,S18E48,211,80,Eai,13,9,Beta,3.0,4.0,1.0,0.0
2,2010-11-07,1122,N13W02,262,10,Cso,5,2,Beta,0.0,0.0,0.0,0.0
0,2010-11-08,1121,S18E36,211,90,Esi,13,11,Beta-Gamma,4.0,1.0,0.0,0.0
1,2010-11-08,1122,N14W18,263,10,Cao,7,3,Beta,0.0,0.0,0.0,0.0
