,Date,NOAA No,Location,Lo,Area,Zpc,LL,NN,Mag,N_Bflare,N_Cflare,N_Mflare,N_Xflare
4,2016-03-07,2517,N24W38,163.0,10.0,Bxo,4.0,2.0,Beta,0.0,0.0,0.0,0.0
0,2016-03-08,2510,N04W10,122.0,10.0,Axx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2016-03-08,2512,N12W42,154.0,50.0,Cao,3.0,4.0,Beta,0.0,0.0,0.0,0.0
2,2016-03-08,2513,N11E09,103.0,40.0,Hsx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
3,2016-03-08,2514,N13W54,166.0,10.0,Axx,1.0,3.0,Alpha,0.0,0.0,0.0,0.0
4,2016-03-08,2517,N24W51,162.0,10.0,Bxo,2.0,2.0,Beta,0.0,0.0,0.0,0.0
0,2016-03-09,2511,N02W36,135.0,10.0,Bxo,1.0,5.0,Beta,2.0,1.0,0.0,0.0
1,2016-03-09,2512,N10W56,155.0,30.0,Hax,5.0,1.0,Alpha,0.0,0.0,0.0,0.0
2,2016-03-09,2513,N10W03,102.0,40.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
3,2016-03-09,2514,N12W69,168.0,10.0,Axx,0.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2016-03-10,2511,N03W50,136.0,20.0,Cao,5.0,2.0,Beta,0.0,0.0,0.0,0.0
1,2016-03-10,2512,N11W70,156.0,30.0,Hsx,2.0,2.0,Alpha,0.0,0.0,0.0,0.0
2,2016-03-10,2513,N10W17,103.0,40.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
3,2016-03-10,2518,N04W29,115.0,30.0,Cao,3.0,5.0,Beta,0.0,0.0,0.0,0.0
4,2016-03-10,2519,N06E76,10.0,70.0,Hsx,1.0,1.0,Alpha,2.0,2.0,0.0,0.0
0,2016-03-11,2511,N03W66,138.0,20.0,Hrx,1.0,2.0,Alpha,0.0,0.0,0.0,0.0
1,2016-03-11,2512,N12W83,155.0,30.0,Hsx,2.0,1.0,Alpha,1.0,0.0,0.0,0.0
2,2016-03-11,2513,N10W31,103.0,40.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
3,2016-03-11,2518,N04W41,113.0,20.0,Cro,4.0,5.0,Beta,0.0,0.0,0.0,0.0
4,2016-03-11,2519,N06E61,11.0,50.0,Cao,2.0,2.0,Beta,1.0,0.0,0.0,0.0
0,2016-03-12,2511,N02W79,138.0,10.0,Axx,1.0,2.0,Alpha,1.0,0.0,0.0,0.0
1,2016-03-12,2513,N10W44,103.0,40.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
2,2016-03-12,2518,N04W54,113.0,10.0,Axx,2.0,2.0,Alpha,1.0,0.0,0.0,0.0
3,2016-03-12,2519,N06E48,11.0,50.0,Cao,5.0,3.0,Beta,0.0,0.0,0.0,0.0
0,2016-03-13,2513,N10W57,103.0,50.0,Hsx,2.0,1.0,Alpha,0.0,1.0,0.0,0.0
1,2016-03-13,2519,N05E39,7.0,80.0,Cso,7.0,4.0,Beta,1.0,0.0,0.0,0.0
2,2016-03-13,2520,N04E17,29.0,10.0,Bxo,3.0,2.0,Beta,0.0,0.0,0.0,0.0
3,2016-03-13,2521,N19E18,28.0,70.0,Cao,4.0,9.0,Beta,0.0,0.0,0.0,0.0
0,2016-03-14,2513,N09W72,105.0,40.0,Hsx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2016-03-14,2519,N05E26,7.0,80.0,Cso,11.0,5.0,Beta,0.0,0.0,0.0,0.0
2,2016-03-14,2521,N20E04,29.0,80.0,Dao,5.0,7.0,Beta,1.0,0.0,0.0,0.0
0,2016-03-15,2513,N08W83,103.0,20.0,Hsx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2016-03-15,2519,N05E08,12.0,80.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
2,2016-03-15,2521,N19W09,29.0,80.0,Dao,6.0,12.0,Beta,0.0,0.0,0.0,0.0
3,2016-03-15,2522,N14W56,76.0,40.0,Cao,4.0,3.0,Beta,3.0,0.0,0.0,0.0
0,2016-03-16,2519,N05W05,12.0,60.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2016-03-16,2521,N19W21,28.0,70.0,Dai,6.0,10.0,Beta,3.0,2.0,0.0,0.0
2,2016-03-16,2522,N14W71,78.0,40.0,Cao,5.0,3.0,Beta,0.0,0.0,0.0,0.0
0,2016-03-17,2519,N05W17,10.0,90.0,Dso,5.0,4.0,Beta,1.0,0.0,0.0,0.0
1,2016-03-17,2521,N17W37,30.0,20.0,Cro,5.0,5.0,Beta,0.0,0.0,0.0,0.0
2,2016-03-17,2523,S10W22,15.0,10.0,Bxo,3.0,3.0,Beta,0.0,0.0,0.0,0.0
3,2016-03-17,2524,N14E69,284.0,70.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2016-03-18,2519,N04W33,13.0,80.0,Cso,3.0,3.0,Beta,0.0,0.0,0.0,0.0
1,2016-03-18,2521,N18W49,29.0,10.0,Axx,1.0,2.0,Alpha,0.0,0.0,0.0,0.0
2,2016-03-18,2523,S09W35,15.0,10.0,Axx,2.0,3.0,Alpha,0.0,0.0,0.0,0.0
3,2016-03-18,2524,N14E63,277.0,210.0,Eao,12.0,6.0,Beta,1.0,0.0,0.0,0.0
4,2016-03-18,2525,N12E13,327.0,10.0,Axx,3.0,2.0,Alpha,0.0,0.0,0.0,0.0
0,2016-03-19,2519,N04W48,15.0,70.0,Hsx,2.0,2.0,Alpha,1.0,0.0,0.0,0.0
1,2016-03-19,2524,N15E49,278.0,230.0,Eao,11.0,7.0,Beta,0.0,0.0,0.0,0.0
0,2016-03-20,2519,N04W62,15.0,70.0,Hsx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2016-03-20,2524,N15E36,277.0,280.0,Eho,12.0,5.0,Beta,1.0,0.0,0.0,0.0
0,2016-03-21,2519,N03W74,14.0,70.0,Hsx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2016-03-21,2524,N15E21,278.0,240.0,Eso,12.0,4.0,Beta,0.0,0.0,0.0,0.0
0,2016-03-22,2519,N04W89,16.0,20.0,Hsx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2016-03-22,2524,N15E09,278.0,200.0,Eso,12.0,4.0,Beta,0.0,0.0,0.0,0.0
0,2016-03-23,2524,N15W03,277.0,240.0,Eso,12.0,3.0,Beta,0.0,0.0,0.0,0.0
0,2016-03-24,2524,N15W16,277.0,210.0,Eso,13.0,4.0,Beta,0.0,1.0,0.0,0.0
0,2016-03-25,2524,N14W29,277.0,190.0,Eso,11.0,4.0,Beta,1.0,0.0,0.0,0.0
1,2016-03-25,2526,S05E72,176.0,120.0,Hsx,2.0,1.0,Alpha,1.0,0.0,0.0,0.0
0,2016-03-26,2524,N13W44,278.0,100.0,Eso,11.0,3.0,Beta,0.0,0.0,0.0,0.0
1,2016-03-26,2526,S04E59,175.0,180.0,Hsx,3.0,1.0,Alpha,1.0,0.0,0.0,0.0
0,2016-03-27,2524,N14W61,282.0,80.0,Hsx,3.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2016-03-27,2526,S04E45,176.0,190.0,Hsx,3.0,2.0,Alpha,3.0,0.0,0.0,0.0
0,2016-03-28,2524,N14W75,283.0,80.0,Hsx,3.0,1.0,Alpha,4.0,0.0,0.0,0.0
1,2016-03-28,2526,S04E30,178.0,190.0,Hsx,3.0,2.0,Alpha,1.0,0.0,0.0,0.0
0,2016-03-29,2524,N14W88,283.0,60.0,Hsx,2.0,1.0,Alpha,2.0,1.0,0.0,0.0
1,2016-03-29,2526,S04E18,177.0,190.0,Hsx,3.0,2.0,Alpha,2.0,0.0,0.0,0.0
0,2016-03-30,2526,S05E04,178.0,200.0,Cso,3.0,5.0,Beta,0.0,0.0,0.0,0.0
0,2016-03-31,2526,S05W09,178.0,190.0,Hsx,3.0,2.0,Alpha,1.0,0.0,0.0,0.0
0,2016-04-01,2526,S05W22,178.0,200.0,Hsx,3.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2016-04-02,2526,S05W36,178.0,180.0,Hsx,3.0,1.0,Alpha,3.0,0.0,0.0,0.0
0,2016-04-03,2526,S05W48,177.0,190.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2016-04-04,2526,S05W61,177.0,160.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2016-04-04,2527,N14W16,132.0,0.0,Axx,1.0,2.0,Alpha,0.0,0.0,0.0,0.0
2,2016-04-04,2528,N06E06,110.0,10.0,Bxo,5.0,5.0,Beta,2.0,0.0,0.0,0.0
0,2016-04-05,2526,S03W76,179.0,150.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2016-04-05,2528,N07W09,112.0,10.0,Bxo,5.0,2.0,Beta,1.0,0.0,0.0,0.0
0,2016-04-06,2526,S03W89,179.0,120.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2016-04-06,2528,N07W23,113.0,30.0,Cro,5.0,4.0,Beta-Gamma,3.0,0.0,0.0,0.0
0,2016-04-07,2528,N07W37,113.0,20.0,Dro,5.0,3.0,Beta,0.0,0.0,0.0,0.0
0,2016-04-08,2528,N07W51,114.0,40.0,Cao,5.0,5.0,Beta,0.0,0.0,0.0,0.0
1,2016-04-08,2529,N10E77,346.0,330.0,Hkx,5.0,1.0,Alpha,2.0,3.0,0.0,0.0
0,2016-04-09,2528,N07W64,114.0,10.0,Bxo,5.0,2.0,Beta,0.0,0.0,0.0,0.0
1,2016-04-09,2529,N10E66,344.0,350.0,Dhi,10.0,5.0,Beta,2.0,1.0,0.0,0.0
0,2016-04-10,2528,N07W79,116.0,10.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2016-04-10,2529,N10E54,343.0,820.0,Ehi,12.0,8.0,Beta,1.0,8.0,0.0,0.0
0,2016-04-11,2529,N09E42,341.0,820.0,Eki,11.0,16.0,Beta,0.0,2.0,0.0,0.0
0,2016-04-12,2529,N09E28,342.0,850.0,Eki,12.0,19.0,Beta,2.0,4.0,0.0,0.0
1,2016-04-12,2530,N15W11,21.0,30.0,Cso,4.0,3.0,Beta,0.0,0.0,0.0,0.0
0,2016-04-13,2529,N09E14,343.0,800.0,Eho,12.0,12.0,Beta,0.0,1.0,0.0,0.0
1,2016-04-13,2530,N15W25,22.0,20.0,Cro,4.0,2.0,Beta,0.0,0.0,0.0,0.0
0,2016-04-14,2529,N09W00,344.0,780.0,Eko,12.0,8.0,Beta,4.0,1.0,0.0,0.0
1,2016-04-14,2530,N15W39,23.0,20.0,Hrx,3.0,2.0,Alpha,0.0,0.0,0.0,0.0
2,2016-04-14,2531,N14E59,285.0,10.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2016-04-15,2529,N10W13,344.0,790.0,Eki,12.0,14.0,Beta,4.0,2.0,0.0,0.0
1,2016-04-15,2530,N14W53,24.0,10.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
2,2016-04-15,2531,N14E45,286.0,10.0,Axx,1.0,1.0,Alpha,1.0,0.0,0.0,0.0
0,2016-04-16,2529,N10W24,341.0,740.0,Eki,13.0,36.0,Beta-Gamma,5.0,1.0,0.0,0.0
1,2016-04-16,2530,N13W67,24.0,10.0,Axx,2.0,2.0,Alpha,0.0,0.0,0.0,0.0
2,2016-04-16,2531,N13E34,283.0,10.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2016-04-17,2529,N10W37,340.0,720.0,Eki,14.0,18.0,Beta-Gamma,2.0,2.0,0.0,0.0
1,2016-04-17,2530,N08W80,24.0,10.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
2,2016-04-17,2532,N07E62,240.0,20.0,Cao,5.0,2.0,Beta,0.0,0.0,0.0,0.0
0,2016-04-18,2529,N10W52,342.0,780.0,Eki,14.0,10.0,Beta-Gamma,3.0,1.0,0.0,0.0
1,2016-04-18,2532,N07E53,238.0,50.0,Cao,2.0,5.0,Beta,0.0,0.0,0.0,0.0
0,2016-04-19,2529,N10W67,344.0,610.0,Cko,9.0,5.0,Beta,3.0,0.0,1.0,0.0
1,2016-04-19,2532,N06E40,237.0,30.0,Hax,5.0,3.0,Alpha,2.0,0.0,0.0,0.0
0,2016-04-20,2529,N10W81,346.0,600.0,Cko,5.0,5.0,Beta,4.0,1.0,0.0,0.0
1,2016-04-20,2532,N06E27,238.0,40.0,Cao,6.0,3.0,Beta,0.0,0.0,0.0,0.0
0,2016-04-21,2532,N06E13,239.0,30.0,Cao,4.0,3.0,Beta,0.0,0.0,0.0,0.0
1,2016-04-21,2533,S02E68,184.0,60.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2016-04-22,2532,N06W01,239.0,20.0,Cro,4.0,3.0,Beta,1.0,0.0,0.0,0.0
1,2016-04-22,2533,S02E54,184.0,60.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2016-04-23,2532,N06W12,237.0,10.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2016-04-23,2533,S02E43,182.0,60.0,Hsx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2016-04-24,2533,S02E30,180.0,80.0,Hsx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2016-04-25,2532,N05W41,239.0,40.0,Cao,4.0,3.0,Beta,1.0,0.0,0.0,0.0
1,2016-04-25,2533,S02E15,182.0,100.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
2,2016-04-25,2534,N06E48,149.0,10.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
3,2016-04-25,2535,N05E74,124.0,60.0,Hax,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2016-04-26,2532,N05W55,241.0,10.0,Bxo,4.0,5.0,Beta,2.0,0.0,0.0,0.0
1,2016-04-26,2533,S02E01,185.0,100.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
2,2016-04-26,2535,N05E59,127.0,30.0,Hax,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2016-04-27,2532,N06W68,240.0,10.0,Bxo,6.0,4.0,Beta,0.0,0.0,0.0,0.0
1,2016-04-27,2533,S02W10,182.0,100.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
2,2016-04-27,2535,N06E45,127.0,30.0,Hax,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
3,2016-04-27,2536,N15E55,117.0,40.0,Dao,3.0,5.0,Beta,6.0,0.0,0.0,0.0
4,2016-04-27,2537,S07W36,208.0,20.0,Cro,3.0,4.0,Beta,0.0,0.0,0.0,0.0
0,2016-04-28,2532,N05W82,241.0,20.0,Cro,3.0,2.0,Beta,3.0,0.0,0.0,0.0
1,2016-04-28,2533,S03W24,183.0,110.0,Hsx,3.0,1.0,Alpha,0.0,0.0,0.0,0.0
2,2016-04-28,2535,N06E30,129.0,20.0,Hsx,1.0,2.0,Alpha,0.0,0.0,0.0,0.0
3,2016-04-28,2536,N15E41,118.0,80.0,Dao,4.0,9.0,Beta,3.0,0.0,0.0,0.0
4,2016-04-28,2537,S07W50,209.0,40.0,Dao,6.0,9.0,Beta,2.0,0.0,0.0,0.0
5,2016-04-28,2538,S04E34,125.0,10.0,Bxo,3.0,3.0,Beta,0.0,0.0,0.0,0.0
0,2016-04-29,2533,S02W37,183.0,90.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2016-04-29,2535,N07E16,130.0,30.0,Cao,4.0,5.0,Beta,3.0,4.0,0.0,0.0
2,2016-04-29,2536,N16E28,118.0,70.0,Dai,6.0,7.0,Beta,0.0,0.0,0.0,0.0
3,2016-04-29,2537,S07W65,211.0,80.0,Dai,8.0,9.0,Beta,0.0,0.0,0.0,0.0
4,2016-04-29,2538,S04E22,124.0,0.0,Axx,0.0,1.0,Alpha,0.0,0.0,0.0,0.0
5,2016-04-29,2539,N17E66,80.0,30.0,Hax,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2016-04-30,2533,S02W50,183.0,80.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2016-04-30,2535,N06E02,131.0,30.0,Cao,3.0,5.0,Beta,1.0,0.0,0.0,0.0
2,2016-04-30,2536,N16E16,117.0,90.0,Dai,6.0,8.0,Beta,1.0,0.0,0.0,0.0
3,2016-04-30,2537,S09W77,210.0,70.0,Dso,10.0,5.0,Beta,6.0,0.0,0.0,0.0
4,2016-04-30,2538,S04E07,126.0,0.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
5,2016-04-30,2539,N17E51,82.0,30.0,Cao,2.0,2.0,Beta,0.0,0.0,0.0,0.0
0,2016-05-01,2533,S03W64,183.0,80.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2016-05-01,2535,N06W12,131.0,30.0,Cao,3.0,3.0,Beta,1.0,0.0,0.0,0.0
2,2016-05-01,2536,N16E02,117.0,100.0,Dai,5.0,9.0,Beta,2.0,0.0,0.0,0.0
3,2016-05-01,2537,S09W90,209.0,20.0,Hax,2.0,1.0,Alpha,4.0,0.0,0.0,0.0
4,2016-05-01,2539,N17E38,81.0,50.0,Cao,8.0,6.0,Beta,1.0,1.0,0.0,0.0
5,2016-05-01,2540,N21E51,68.0,20.0,Hrx,2.0,2.0,Alpha,0.0,0.0,0.0,0.0
0,2016-05-02,2533,S03W78,184.0,70.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2016-05-02,2535,N06W27,133.0,40.0,Hax,2.0,3.0,Alpha,0.0,0.0,0.0,0.0
2,2016-05-02,2536,N16W11,117.0,150.0,Dai,5.0,11.0,Beta,0.0,0.0,0.0,0.0
3,2016-05-02,2539,N16E22,84.0,100.0,Eai,12.0,8.0,Beta,3.0,2.0,0.0,0.0
4,2016-05-02,2540,N21E38,68.0,20.0,Hrx,2.0,3.0,Alpha,1.0,0.0,0.0,0.0
0,2016-05-03,2535,N07W42,135.0,30.0,Cao,2.0,3.0,Beta,1.0,0.0,0.0,0.0
1,2016-05-03,2536,N16W26,119.0,90.0,Dao,6.0,9.0,Beta,0.0,0.0,0.0,0.0
2,2016-05-03,2539,N16E07,86.0,70.0,Eai,13.0,7.0,Beta,1.0,0.0,0.0,0.0
3,2016-05-03,2540,N22E24,69.0,10.0,Bxo,3.0,3.0,Beta,0.0,1.0,0.0,0.0
4,2016-05-03,2541,N04E64,29.0,10.0,Bxo,1.0,3.0,Beta,0.0,0.0,0.0,0.0
0,2016-05-04,2535,N07W55,135.0,20.0,Hax,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2016-05-04,2536,N15W38,118.0,70.0,Dao,6.0,5.0,Beta,0.0,0.0,0.0,0.0
2,2016-05-04,2539,N16W05,85.0,50.0,Eao,13.0,7.0,Beta,2.0,0.0,0.0,0.0
3,2016-05-04,2541,N04E52,28.0,20.0,Cro,4.0,4.0,Beta,1.0,0.0,0.0,0.0
0,2016-05-05,2535,N07W68,135.0,20.0,Hax,1.0,1.0,Alpha,0.0,1.0,0.0,0.0
1,2016-05-05,2536,N15W51,118.0,70.0,Dao,6.0,8.0,Beta,0.0,0.0,0.0,0.0
2,2016-05-05,2539,N16W18,85.0,10.0,Bxo,13.0,3.0,Beta,1.0,0.0,0.0,0.0
3,2016-05-05,2541,N04E39,28.0,20.0,Cro,4.0,3.0,Beta,1.0,0.0,0.0,0.0
4,2016-05-05,2542,N09E70,356.0,250.0,Cko,3.0,2.0,Beta,0.0,1.0,0.0,0.0
0,2016-05-06,2536,N14W66,119.0,20.0,Hsx,1.0,2.0,Alpha,1.0,0.0,0.0,0.0
1,2016-05-06,2539,N16W29,82.0,20.0,Hrx,9.0,4.0,Alpha,1.0,0.0,0.0,0.0
2,2016-05-06,2541,N04E28,25.0,30.0,Dro,4.0,6.0,Beta,0.0,0.0,0.0,0.0
3,2016-05-06,2542,N10E56,357.0,120.0,Cso,3.0,3.0,Beta,0.0,0.0,0.0,0.0
0,2016-05-07,2536,N15W78,117.0,10.0,Hsx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2016-05-07,2539,N17W38,77.0,10.0,Axx,2.0,2.0,Alpha,0.0,0.0,0.0,0.0
2,2016-05-07,2541,N04E14,25.0,10.0,Bxi,7.0,10.0,Beta,2.0,0.0,0.0,0.0
3,2016-05-07,2542,N10E42,357.0,150.0,Cso,4.0,3.0,Beta,0.0,0.0,0.0,0.0
0,2016-05-08,2536,N15W92,119.0,10.0,Hsx,1.0,1.0,Alpha,1.0,0.0,0.0,0.0
1,2016-05-08,2539,N16W51,78.0,0.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
2,2016-05-08,2541,N04W00,27.0,20.0,Cro,5.0,5.0,Beta,1.0,1.0,0.0,0.0
3,2016-05-08,2542,N11E28,359.0,170.0,Hax,5.0,4.0,Alpha,0.0,0.0,0.0,0.0
0,2016-05-09,2541,N04W14,28.0,0.0,Axx,1.0,1.0,Alpha,1.0,0.0,0.0,0.0
1,2016-05-09,2542,N12E16,358.0,100.0,Cao,5.0,8.0,Beta,0.0,0.0,0.0,0.0
2,2016-05-09,2543,S06E12,2.0,10.0,Bxo,4.0,3.0,Beta,0.0,0.0,0.0,0.0
0,2016-05-10,2541,N04W29,29.0,0.0,Axx,0.0,1.0,Alpha,1.0,0.0,0.0,0.0
1,2016-05-10,2542,N12E03,357.0,150.0,Dai,5.0,16.0,Beta-Gamma,2.0,0.0,0.0,0.0
2,2016-05-10,2543,S05W03,3.0,30.0,Dso,4.0,7.0,Beta,1.0,0.0,0.0,0.0
3,2016-05-10,2544,N21E60,300.0,30.0,Cro,3.0,4.0,Beta,0.0,0.0,0.0,0.0
0,2016-05-11,2542,N12W11,358.0,130.0,Cao,6.0,15.0,Beta-Gamma,0.0,0.0,0.0,0.0
1,2016-05-11,2543,S05W15,2.0,90.0,Dao,6.0,10.0,Beta-Gamma,0.0,0.0,0.0,0.0
2,2016-05-11,2544,N20E45,302.0,40.0,Dso,4.0,4.0,Beta,0.0,0.0,0.0,0.0
3,2016-05-11,2545,S21E05,342.0,10.0,Hrx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2016-05-12,2542,N11W23,357.0,130.0,Cai,6.0,12.0,Beta,3.0,0.0,0.0,0.0
1,2016-05-12,2543,S05W27,1.0,110.0,Dai,7.0,9.0,Beta,0.0,0.0,0.0,0.0
2,2016-05-12,2544,N21E33,301.0,30.0,Cso,8.0,6.0,Beta,0.0,0.0,0.0,0.0
3,2016-05-12,2545,S21W09,343.0,30.0,Cro,5.0,5.0,Beta,0.0,0.0,0.0,0.0
0,2016-05-13,2542,N10W36,357.0,160.0,Dai,6.0,11.0,Beta-Gamma,1.0,0.0,0.0,0.0
1,2016-05-13,2543,S05W40,1.0,80.0,Dso,7.0,8.0,Beta,0.0,0.0,0.0,0.0
2,2016-05-13,2544,N20E21,300.0,20.0,Cro,5.0,3.0,Beta,1.0,0.0,0.0,0.0
3,2016-05-13,2545,S21W21,342.0,90.0,Dai,6.0,5.0,Beta,0.0,0.0,0.0,0.0
0,2016-05-14,2542,N10W50,358.0,160.0,Dac,5.0,16.0,Beta,1.0,0.0,0.0,0.0
1,2016-05-14,2543,S05W54,2.0,40.0,Dao,6.0,6.0,Beta,0.0,0.0,0.0,0.0
2,2016-05-14,2544,N21E11,297.0,20.0,Cro,7.0,6.0,Beta,3.0,0.0,0.0,0.0
3,2016-05-14,2545,S21W35,343.0,70.0,Cao,7.0,8.0,Beta,0.0,0.0,0.0,0.0
0,2016-05-15,2542,N10W64,358.0,140.0,Dac,6.0,12.0,Beta,1.0,0.0,0.0,0.0
1,2016-05-15,2543,S05W69,3.0,20.0,Cao,6.0,4.0,Beta,6.0,3.0,0.0,0.0
2,2016-05-15,2544,N21W01,294.0,40.0,Dao,8.0,10.0,Beta,1.0,0.0,0.0,0.0
3,2016-05-15,2545,S21W49,343.0,60.0,Cao,7.0,11.0,Beta,0.0,0.0,0.0,0.0
4,2016-05-15,2546,S07E71,223.0,250.0,Hhx,6.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2016-05-16,2542,N11W77,358.0,110.0,Cai,4.0,4.0,Beta,0.0,1.0,0.0,0.0
1,2016-05-16,2543,S05W80,1.0,30.0,Cro,5.0,3.0,Beta,0.0,2.0,0.0,0.0
2,2016-05-16,2544,N21W15,296.0,150.0,Dai,9.0,14.0,Beta-Gamma,2.0,5.0,0.0,0.0
3,2016-05-16,2545,S21W65,346.0,70.0,Cao,4.0,4.0,Beta,0.0,0.0,0.0,0.0
4,2016-05-16,2546,S07E57,224.0,410.0,Hhx,5.0,2.0,Alpha,0.0,0.0,0.0,0.0
0,2016-05-17,2542,N11W90,358.0,30.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2016-05-17,2543,S05W91,359.0,10.0,Hsx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
2,2016-05-17,2544,N20W27,295.0,160.0,Dai,9.0,20.0,Beta-Gamma,2.0,2.0,0.0,0.0
3,2016-05-17,2545,S20W79,347.0,20.0,Cro,3.0,2.0,Beta,2.0,0.0,0.0,0.0
4,2016-05-17,2546,S07E43,225.0,540.0,Hhx,6.0,2.0,Alpha,0.0,0.0,0.0,0.0
0,2016-05-18,2544,N22W41,296.0,120.0,Cao,8.0,11.0,Beta-Gamma,2.0,0.0,0.0,0.0
1,2016-05-18,2546,S07E33,222.0,540.0,Cho,5.0,5.0,Beta,0.0,0.0,0.0,0.0
0,2016-05-19,2544,N21W55,296.0,110.0,Cso,6.0,6.0,Beta,1.0,0.0,0.0,0.0
1,2016-05-19,2546,S07E19,222.0,480.0,Cho,6.0,2.0,Beta,0.0,0.0,0.0,0.0
0,2016-05-20,2544,N22W70,298.0,80.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2016-05-20,2546,S07E07,221.0,440.0,Cho,7.0,4.0,Beta,0.0,0.0,0.0,0.0
2,2016-05-20,2547,S18W28,256.0,10.0,Bxo,3.0,3.0,Beta,0.0,0.0,0.0,0.0
0,2016-05-21,2544,N22W83,298.0,80.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2016-05-21,2546,S07W07,222.0,520.0,Cho,7.0,9.0,Beta,6.0,0.0,0.0,0.0
2,2016-05-21,2547,S17W42,257.0,10.0,Bxo,4.0,3.0,Beta,0.0,0.0,0.0,0.0
0,2016-05-22,2546,S07W21,223.0,550.0,Cho,7.0,7.0,Beta,2.0,1.0,0.0,0.0
0,2016-05-23,2546,S07W35,224.0,480.0,Cho,6.0,5.0,Beta,3.0,0.0,0.0,0.0
0,2016-05-24,2546,S07W49,224.0,460.0,Hhx,6.0,3.0,Alpha,2.0,0.0,0.0,0.0
0,2016-05-25,2546,S07W63,225.0,450.0,Hhx,4.0,1.0,Alpha,3.0,1.0,0.0,0.0
1,2016-05-25,2548,N13W08,170.0,10.0,Bxo,4.0,3.0,Beta,0.0,0.0,0.0,0.0
0,2016-05-26,2546,S07W75,224.0,330.0,Hhx,4.0,1.0,Alpha,1.0,0.0,0.0,0.0
1,2016-05-26,2548,N13W22,171.0,50.0,Dao,6.0,6.0,Beta,1.0,0.0,0.0,0.0
0,2016-05-27,2546,S07W88,224.0,300.0,Hhx,3.0,1.0,Alpha,0.0,1.0,0.0,0.0
1,2016-05-27,2548,N13W36,172.0,120.0,Dso,8.0,9.0,Beta,2.0,1.0,0.0,0.0
