,Date,NOAA No,Location,Lo,Area,Zpc,LL,NN,Mag,N_Bflare,N_Cflare,N_Mflare,N_Xflare
0,2017-10-21,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-10-22,2685,S11E74,128.0,50.0,Hax,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2017-10-23,2685,S09E58,131.0,70.0,Hax,2.0,3.0,Alpha,0.0,0.0,0.0,0.0
0,2017-10-24,2685,S09E45,130.0,60.0,Hax,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2017-10-24,2686,N12E67,108.0,30.0,Hax,2.0,2.0,Alpha,0.0,0.0,0.0,0.0
0,2017-10-25,2685,S09E31,131.0,60.0,Hsx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2017-10-25,2686,N12E53,109.0,30.0,Hax,2.0,2.0,Alpha,0.0,0.0,0.0,0.0
0,2017-10-26,2685,S09E17,132.0,50.0,Hsx,2.0,2.0,Alpha,0.0,0.0,0.0,0.0
1,2017-10-26,2686,N12E39,110.0,20.0,Hsx,1.0,2.0,Alpha,0.0,0.0,0.0,0.0
0,2017-10-27,2685,S09E04,132.0,30.0,Hsx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2017-10-27,2686,N12E27,109.0,20.0,Hrx,1.0,2.0,Alpha,0.0,0.0,0.0,0.0
0,2017-10-28,2685,S09W09,132.0,30.0,Hrx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2017-10-28,2686,N13E15,108.0,30.0,Hax,2.0,2.0,Alpha,1.0,0.0,0.0,0.0
0,2017-10-29,2685,S08W22,131.0,10.0,Hrx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2017-10-29,2686,N13E02,108.0,10.0,Hrx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2017-10-30,2685,S09W34,130.0,10.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2017-10-30,2686,N13W12,108.0,10.0,Hrx,1.0,2.0,Alpha,0.0,0.0,0.0,0.0
0,2017-10-31,2685,S09W49,132.0,0.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
1,2017-10-31,2686,N13W26,109.0,10.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2017-11-01,2686,N13W39,109.0,0.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2017-11-02,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-11-03,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-11-04,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-11-05,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-11-06,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-11-07,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-11-08,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-11-09,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-11-10,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-11-11,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-11-12,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-11-13,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-11-14,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-11-15,2687,S08E64,181.0,50.0,Cao,7.0,4.0,Beta,1.0,0.0,0.0,0.0
0,2017-11-16,2687,S07E55,177.0,90.0,Cao,8.0,4.0,Beta,0.0,0.0,0.0,0.0
0,2017-11-17,2687,S08E39,178.0,90.0,Cao,12.0,5.0,Beta,2.0,0.0,0.0,0.0
0,2017-11-18,2687,S08E31,175.0,60.0,Hax,4.0,4.0,Alpha,1.0,0.0,0.0,0.0
1,2017-11-18,2688,N11W32,238.0,10.0,Bxo,4.0,2.0,Beta,0.0,0.0,0.0,0.0
0,2017-11-19,2687,S09E18,175.0,30.0,Hrx,2.0,4.0,Alpha,1.0,0.0,0.0,0.0
0,2017-11-20,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-11-21,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-11-22,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-11-23,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-11-24,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-11-25,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-11-26,2689,N13W08,108.0,20.0,Cso,5.0,3.0,Beta,0.0,0.0,0.0,0.0
0,2017-11-27,2689,N13W21,108.0,60.0,Cao,6.0,5.0,Beta,0.0,0.0,0.0,0.0
0,2017-11-28,2689,N13W34,108.0,60.0,Cso,5.0,5.0,Beta,1.0,0.0,0.0,0.0
0,2017-11-29,2689,N12W49,110.0,60.0,Cao,4.0,4.0,Beta,0.0,0.0,0.0,0.0
0,2017-11-30,2689,N12W65,113.0,40.0,Hax,2.0,2.0,Alpha,0.0,0.0,0.0,0.0
0,2017-12-01,2689,N13W78,112.0,40.0,Hrx,2.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2017-12-02,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-12-03,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-12-04,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-12-05,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-12-06,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-12-07,2690,N07W17,332.0,10.0,Bxo,2.0,3.0,Beta,0.0,0.0,0.0,0.0
0,2017-12-08,2690,N06W32,334.0,10.0,Axx,1.0,1.0,Alpha,1.0,0.0,0.0,0.0
0,2017-12-09,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-12-10,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-12-11,2691,S03E42,221.0,10.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2017-12-12,2691,S03E29,220.0,10.0,Bxo,1.0,3.0,Beta,0.0,0.0,0.0,0.0
0,2017-12-13,2691,S03E16,220.0,10.0,Bxo,4.0,3.0,Beta,0.0,0.0,0.0,0.0
0,2017-12-14,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-12-15,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-12-16,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-12-17,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-12-18,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-12-19,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-12-20,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-12-21,2692,N16E45,86.0,70.0,Cao,4.0,6.0,Beta,4.0,0.0,0.0,0.0
0,2017-12-22,2692,N18E30,88.0,70.0,Dao,8.0,8.0,Beta,1.0,0.0,0.0,0.0
0,2017-12-23,2692,N18E16,89.0,70.0,Dao,8.0,8.0,Beta,9.0,0.0,0.0,0.0
0,2017-12-24,2692,N18E03,87.0,90.0,Dao,10.0,12.0,Beta,2.0,0.0,0.0,0.0
0,2017-12-25,2692,N18W09,87.0,160.0,Eai,12.0,12.0,Beta,0.0,0.0,0.0,0.0
0,2017-12-26,2692,N18W23,88.0,100.0,Eao,11.0,7.0,Beta,1.0,0.0,0.0,0.0
0,2017-12-27,2692,N18W35,87.0,30.0,Cro,6.0,4.0,Beta,0.0,0.0,0.0,0.0
0,2017-12-28,2692,N17W46,85.0,10.0,Axx,1.0,1.0,Alpha,0.0,0.0,0.0,0.0
0,2017-12-29,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-12-30,None,,,,,,,,0.0,0.0,0.0,0.0
0,2017-12-31,None,,,,,,,,0.0,0.0,0.0,0.0
