,Date,NOAA No,Location,Lo,Area,Zpc,LL,NN,Mag,N_Bflare,N_Cflare,N_Mflare,N_Xflare
4,2013-02-20,1677,S27E38,350,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
5,2013-02-20,1678,N10W40,69,130,Dai,6,14,Beta-Gamma-Delta,2.0,1.0,0.0,0.0
6,2013-02-20,1679,S14E44,345,10,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
0,2013-02-21,1671,N16W59,74,90,Hsx,3,2,Alpha,0.0,0.0,0.0,0.0
1,2013-02-21,1673,S11E04,10,80,Cao,8,16,Beta,0.0,0.0,0.0,0.0
2,2013-02-21,1675,N12W23,38,50,Hsx,3,1,Alpha,0.0,0.0,0.0,0.0
3,2013-02-21,1676,S19E26,348,50,Cso,3,2,Beta,1.0,0.0,0.0,0.0
4,2013-02-21,1677,S28E26,349,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
5,2013-02-21,1678,N11W54,68,360,Dkc,8,13,Beta-Gamma-Delta,4.0,3.0,0.0,0.0
6,2013-02-21,1679,S14E30,344,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2013-02-22,1671,N15W73,74,70,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2013-02-22,1673,S11W10,12,10,Bxo,6,10,Beta,0.0,0.0,0.0,0.0
2,2013-02-22,1675,N13W38,39,60,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2013-02-22,1676,S19E13,348,50,Hsx,1,2,Alpha,0.0,0.0,0.0,0.0
4,2013-02-22,1678,N11W67,69,470,Dkc,10,11,Beta-Gamma-Delta,1.0,3.0,0.0,0.0
0,2013-02-23,1671,N14W85,73,30,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2013-02-23,1673,S10W23,11,10,Bxo,7,9,Beta,0.0,0.0,0.0,0.0
2,2013-02-23,1675,N12W52,40,70,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2013-02-23,1676,S19E01,347,40,Hsx,1,3,Alpha,0.0,0.0,0.0,0.0
4,2013-02-23,1678,N10W80,68,380,Dko,10,4,Beta-Gamma,3.0,1.0,0.0,0.0
5,2013-02-23,1679,S10E08,341,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2013-02-24,1673,S10W36,12,10,Bxo,6,9,Beta,0.0,0.0,0.0,0.0
1,2013-02-24,1675,N13W63,39,40,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
2,2013-02-24,1676,S13W20,348,40,Hax,1,2,Alpha,0.0,0.0,0.0,0.0
3,2013-02-24,1678,N08W93,69,350,Dko,8,4,Beta-Gamma,3.0,2.0,0.0,0.0
0,2013-02-25,1675,N12W76,38,40,Cso,6,2,Beta,0.0,0.0,0.0,0.0
1,2013-02-25,1676,S13W23,345,20,Dso,5,3,Beta,0.0,0.0,0.0,0.0
0,2013-02-26,1675,N13W90,38,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2013-02-26,1676,S18W39,347,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2013-02-26,1680,S28E35,274,40,Dao,4,3,Beta,0.0,0.0,0.0,0.0
3,2013-02-26,1681,N16E59,249,30,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
4,2013-02-26,1682,S18E09,300,30,Dro,3,3,Beta-Gamma,0.0,0.0,0.0,0.0
0,2013-02-27,1680,S28E23,273,40,Dao,5,5,Beta,0.0,0.0,0.0,0.0
1,2013-02-27,1681,N16E46,249,40,Cso,2,3,Beta,0.0,0.0,0.0,0.0
2,2013-02-27,1682,S18W03,299,170,Dac,6,11,Beta-Gamma,1.0,0.0,0.0,0.0
0,2013-02-28,1680,S29E11,271,10,Bxo,4,4,Beta,0.0,0.0,0.0,0.0
1,2013-02-28,1681,N17E33,249,40,Cso,3,3,Beta,1.0,0.0,0.0,0.0
2,2013-02-28,1682,S18W17,299,110,Dai,7,13,Beta-Gamma,1.0,0.0,0.0,0.0
3,2013-02-28,1683,S17E79,203,90,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2013-03-01,1680,S28W00,270,20,Cro,4,3,Beta,1.0,0.0,0.0,0.0
1,2013-03-01,1681,N17E20,249,20,Cro,2,2,Beta,0.0,0.0,0.0,0.0
2,2013-03-01,1682,S18W30,299,180,Dai,8,15,Beta-Gamma,2.0,0.0,0.0,0.0
3,2013-03-01,1683,S16E68,201,150,Dao,6,3,Beta,3.0,0.0,0.0,0.0
0,2013-03-02,1680,S29W13,270,10,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
1,2013-03-02,1681,N17E06,251,10,Axx,1,2,Alpha,0.0,0.0,0.0,0.0
2,2013-03-02,1682,S18W42,299,240,Dai,8,12,Beta-Gamma,1.0,0.0,0.0,0.0
3,2013-03-02,1683,S16E54,203,170,Dao,10,8,Beta,1.0,0.0,0.0,0.0
4,2013-03-02,1684,N18E13,244,10,Axx,2,2,Alpha,0.0,0.0,0.0,0.0
5,2013-03-02,1685,S13E72,185,20,Hrx,3,2,Alpha,0.0,0.0,0.0,0.0
0,2013-03-03,1680,S28W27,271,10,Bxo,3,3,Beta,0.0,0.0,0.0,0.0
1,2013-03-03,1681,N17W07,251,10,Axx,1,2,Alpha,1.0,0.0,0.0,0.0
2,2013-03-03,1682,S18W56,300,240,Dao,9,5,Beta,0.0,0.0,0.0,0.0
3,2013-03-03,1683,S16E42,202,210,Eai,11,14,Beta-Gamma,0.0,0.0,0.0,0.0
4,2013-03-03,1684,N17W01,245,10,Bxo,6,4,Beta,0.0,0.0,0.0,0.0
5,2013-03-03,1685,S16E61,183,30,Cro,9,2,Beta,0.0,0.0,0.0,0.0
0,2013-03-04,1681,N17W21,252,10,Axx,1,2,Alpha,0.0,0.0,0.0,0.0
1,2013-03-04,1682,S18W68,298,200,Dao,10,3,Beta,0.0,0.0,0.0,0.0
2,2013-03-04,1683,S16E30,200,200,Eai,12,14,Beta,0.0,0.0,0.0,0.0
3,2013-03-04,1684,N17W15,245,10,Bxo,4,3,Beta,0.0,0.0,0.0,0.0
4,2013-03-04,1685,S15E46,184,20,Dro,6,3,Beta,0.0,0.0,0.0,0.0
5,2013-03-04,1686,S13W31,261,30,Dro,5,6,Beta,0.0,0.0,0.0,0.0
6,2013-03-04,1687,N06E65,166,30,Cro,4,3,Beta,0.0,0.0,0.0,0.0
7,2013-03-04,1688,S17E52,178,20,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2013-03-05,1682,S19W81,298,100,Dao,6,3,Beta,0.0,0.0,0.0,0.0
1,2013-03-05,1683,S16E17,199,100,Dai,10,15,Beta,0.0,0.0,0.0,0.0
2,2013-03-05,1685,S14E30,185,10,Bxo,3,2,Beta,0.0,0.0,0.0,0.0
3,2013-03-05,1686,S13W46,262,40,Dso,5,6,Beta,0.0,0.0,0.0,0.0
4,2013-03-05,1687,N06E50,167,10,Bxo,4,3,Beta,1.0,0.0,0.0,0.0
5,2013-03-05,1688,S15E37,179,20,Hsx,2,2,Alpha,0.0,0.0,0.0,0.0
6,2013-03-05,1689,S17E63,153,10,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
0,2013-03-06,1682,S18W94,297,60,Cao,5,2,Beta,0.0,0.0,0.0,0.0
1,2013-03-06,1683,S15E01,202,80,Dao,7,11,Beta,0.0,0.0,0.0,0.0
2,2013-03-06,1685,S14E16,187,10,Bxo,4,2,Beta,0.0,0.0,0.0,0.0
3,2013-03-06,1686,S14W59,262,100,Dac,7,11,Beta-Gamma,4.0,1.0,1.0,0.0
4,2013-03-06,1687,N10E46,164,10,Bxo,3,4,Beta,0.0,0.0,0.0,0.0
5,2013-03-06,1688,S15E24,179,30,Cso,4,3,Beta,0.0,0.0,0.0,0.0
6,2013-03-06,1689,S19E54,150,10,Bxo,2,3,Beta,0.0,0.0,0.0,0.0
0,2013-03-07,1683,S15W09,199,10,Bxo,3,4,Beta,0.0,0.0,0.0,0.0
1,2013-03-07,1686,S13W73,263,140,Dac,8,7,Beta-Gamma,3.0,0.0,0.0,0.0
2,2013-03-07,1687,N09E32,161,60,Cao,8,5,Beta,0.0,0.0,0.0,0.0
3,2013-03-07,1688,S17E12,178,10,Bxo,3,3,Beta,0.0,0.0,0.0,0.0
4,2013-03-07,1689,S20E41,149,150,Cso,10,8,Beta,1.0,0.0,0.0,0.0
5,2013-03-07,1690,N23E69,122,20,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2013-03-08,1683,S15W23,201,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2013-03-08,1686,S12W84,262,120,Dai,8,5,Beta-Gamma,1.0,1.0,0.0,0.0
2,2013-03-08,1687,N08E18,160,10,Bxo,3,3,Beta,0.0,0.0,0.0,0.0
3,2013-03-08,1688,S17W02,180,10,Axx,2,2,Alpha,0.0,0.0,0.0,0.0
4,2013-03-08,1689,S20E28,150,150,Eao,12,8,Beta,1.0,0.0,0.0,0.0
5,2013-03-08,1690,N23E57,121,30,Hsx,7,1,Alpha,0.0,0.0,0.0,0.0
0,2013-03-09,1683,S15W37,202,10,Axx,1,2,Alpha,0.0,0.0,0.0,0.0
1,2013-03-09,1689,S19E15,150,100,Dao,10,12,Beta,0.0,0.0,0.0,0.0
2,2013-03-09,1690,N23E42,123,30,Hsx,2,2,Alpha,0.0,0.0,0.0,0.0
3,2013-03-09,1691,N12E46,119,20,Cro,4,3,Beta,0.0,0.0,0.0,0.0
0,2013-03-10,1689,S19E02,150,110,Dao,8,13,Beta,0.0,0.0,0.0,0.0
1,2013-03-10,1690,N23E29,123,30,Hsx,2,2,Alpha,0.0,0.0,0.0,0.0
2,2013-03-10,1691,N12E31,121,40,Cao,7,7,Beta,0.0,0.0,0.0,0.0
3,2013-03-10,1692,N09E75,77,250,Hhx,3,1,Alpha,0.0,0.0,0.0,0.0
0,2013-03-11,1689,S19W11,149,140,Eai,12,16,Beta,0.0,0.0,0.0,0.0
1,2013-03-11,1690,N24E17,121,20,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2013-03-11,1691,N13E16,122,60,Cao,10,7,Beta,2.0,0.0,0.0,0.0
3,2013-03-11,1692,N09E60,77,220,Hsx,4,1,Alpha,0.0,0.0,0.0,0.0
4,2013-03-11,1693,N18W30,167,20,Cro,3,3,Beta,0.0,0.0,0.0,0.0
5,2013-03-11,1694,N15E66,71,30,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2013-03-12,1689,S19W24,148,130,Esi,11,12,Beta,2.0,0.0,0.0,0.0
1,2013-03-12,1690,N24E04,119,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2013-03-12,1691,N13E01,122,60,Cso,7,2,Beta,0.0,0.0,0.0,0.0
3,2013-03-12,1692,N09E49,75,200,Hsx,3,1,Alpha,0.0,0.0,0.0,0.0
4,2013-03-12,1693,N18W46,170,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
5,2013-03-12,1694,N15E54,71,20,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
6,2013-03-12,1695,N09E70,54,80,Hsx,2,1,Alpha,0.0,1.0,0.0,0.0
7,2013-03-12,1696,N05E34,91,40,Cso,3,6,Beta,0.0,0.0,0.0,0.0
0,2013-03-13,1689,S19W36,147,100,Eai,12,12,Beta,0.0,0.0,0.0,0.0
1,2013-03-13,1690,N24W08,119,10,Bxo,1,1,Beta,0.0,1.0,0.0,0.0
2,2013-03-13,1691,N12W12,124,60,Dso,5,4,Beta,0.0,0.0,0.0,0.0
3,2013-03-13,1692,N09E35,76,190,Hsx,3,1,Alpha,0.0,2.0,0.0,0.0
4,2013-03-13,1694,N16E38,73,20,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
5,2013-03-13,1695,N09E58,53,140,Hsx,2,1,Alpha,0.0,1.0,0.0,0.0
6,2013-03-13,1696,N05E19,91,90,Dao,6,5,Beta,0.0,0.0,0.0,0.0
0,2013-03-14,1689,S18W53,150,30,Cso,11,6,Beta,1.0,1.0,0.0,0.0
1,2013-03-14,1690,N25W21,119,10,Bxo,1,2,Beta,0.0,0.0,0.0,0.0
2,2013-03-14,1691,N14W26,123,70,Dao,8,9,Beta,1.0,0.0,0.0,0.0
3,2013-03-14,1692,N09E23,75,190,Cso,5,2,Beta,0.0,0.0,0.0,0.0
4,2013-03-14,1694,N16E22,75,20,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
5,2013-03-14,1695,N09E44,53,160,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
6,2013-03-14,1696,N05E04,93,150,Dsi,9,12,Beta,0.0,1.0,0.0,0.0
0,2013-03-15,1689,S18W69,155,30,Cro,8,4,Beta,0.0,0.0,0.0,0.0
1,2013-03-15,1690,N25W36,122,10,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
2,2013-03-15,1691,N13W39,125,120,Dao,8,8,Beta,2.0,1.0,0.0,0.0
3,2013-03-15,1692,N09E09,77,200,Hsx,3,2,Alpha,0.0,0.0,0.0,0.0
4,2013-03-15,1694,N15E11,75,20,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
5,2013-03-15,1695,N09E31,55,160,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
6,2013-03-15,1696,N05W09,95,150,Eai,12,15,Beta-Gamma,0.0,0.0,0.0,0.0
7,2013-03-15,1697,N15W22,108,30,Cro,5,4,Beta,0.0,0.0,0.0,0.0
8,2013-03-15,1698,S20W29,115,20,Cro,3,6,Beta,0.0,0.0,0.0,0.0
0,2013-03-16,1691,N12W51,123,90,Cso,7,5,Beta-Gamma,1.0,0.0,0.0,0.0
1,2013-03-16,1692,N09W03,75,180,Hsx,3,3,Alpha,0.0,0.0,1.0,0.0
2,2013-03-16,1694,N17W05,77,10,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2013-03-16,1695,N10E18,54,110,Hax,3,2,Alpha,0.0,0.0,0.0,0.0
4,2013-03-16,1696,N05W22,94,140,Eai,12,14,Beta-Gamma,0.0,2.0,0.0,0.0
5,2013-03-16,1697,N16W36,108,40,Dao,5,4,Beta,0.0,0.0,0.0,0.0
6,2013-03-16,1698,S19W42,114,80,Cso,6,6,Beta,0.0,0.0,0.0,0.0
0,2013-03-17,1691,N12W64,123,120,Cso,8,7,Beta,0.0,0.0,0.0,0.0
1,2013-03-17,1692,N09W17,76,240,Hax,3,1,Alpha,1.0,0.0,0.0,0.0
2,2013-03-17,1695,N10E05,54,180,Hax,3,1,Alpha,0.0,0.0,0.0,0.0
3,2013-03-17,1696,N04W36,95,190,Eai,13,10,Beta-Gamma,0.0,0.0,0.0,0.0
4,2013-03-17,1697,N15W49,108,10,Bxo,5,3,Beta,0.0,0.0,0.0,0.0
5,2013-03-17,1698,S19W57,116,150,Dao,9,8,Beta,0.0,4.0,0.0,0.0
0,2013-03-18,1691,N12W78,124,120,Cso,7,2,Beta,0.0,0.0,0.0,0.0
1,2013-03-18,1692,N09W29,75,240,Cso,3,2,Beta,0.0,0.0,0.0,0.0
2,2013-03-18,1695,N10W09,55,180,Cso,3,3,Beta,0.0,1.0,0.0,0.0
3,2013-03-18,1696,N05W49,95,190,Eai,13,16,Beta-Gamma,1.0,0.0,0.0,0.0
4,2013-03-18,1697,N15W63,109,10,Bxo,5,2,Beta,0.0,0.0,0.0,0.0
5,2013-03-18,1698,S19W72,118,200,Eao,11,16,Beta,2.0,2.0,0.0,0.0
6,2013-03-18,1699,S15W45,91,30,Cro,4,3,Beta,0.0,0.0,0.0,0.0
7,2013-03-18,1700,S13E54,352,10,Bxo,3,2,Beta,0.0,0.0,0.0,0.0
0,2013-03-19,1692,N09W43,76,240,Cso,3,2,Beta,0.0,0.0,0.0,0.0
1,2013-03-19,1695,N10W23,56,180,Dao,3,9,Beta,0.0,0.0,0.0,0.0
2,2013-03-19,1696,N05W63,95,190,Eai,13,16,Beta,0.0,0.0,0.0,0.0
3,2013-03-19,1698,S19W86,119,200,Eao,11,16,Beta,0.0,8.0,0.0,0.0
4,2013-03-19,1699,S15W59,92,60,Dai,4,8,Beta,0.0,0.0,0.0,0.0
5,2013-03-19,1700,S13E41,352,60,Cso,5,5,Beta,2.0,0.0,0.0,0.0
0,2013-03-20,1692,N09W57,77,240,Dai,4,5,Beta,2.0,2.0,0.0,0.0
1,2013-03-20,1695,N10W37,57,150,Dao,6,6,Beta,0.0,1.0,0.0,0.0
2,2013-03-20,1696,N05W77,97,180,Eai,13,10,Beta,0.0,0.0,0.0,0.0
3,2013-03-20,1699,S15W73,93,60,Dao,4,7,Beta,0.0,0.0,0.0,0.0
0,2013-03-21,1692,N09W71,77,340,Dki,5,8,Beta,3.0,2.0,0.0,0.0
1,2013-03-21,1695,N10W51,57,130,Dao,6,4,Beta,0.0,0.0,0.0,0.0
2,2013-03-21,1699,S15W87,93,20,Cro,4,2,Beta,0.0,0.0,0.0,0.0
3,2013-03-21,1700,S13E13,353,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
4,2013-03-21,1701,N14W59,65,20,Cro,2,5,Beta,0.0,0.0,0.0,0.0
0,2013-03-22,1692,N09W85,78,270,Dko,5,7,Beta,4.0,3.0,1.0,0.0
1,2013-03-22,1695,N10W65,58,110,Cao,6,2,Beta,0.0,0.0,0.0,0.0
2,2013-03-22,1701,N14W73,66,60,Dao,4,6,Beta,0.0,0.0,0.0,0.0
3,2013-03-22,1702,N08W24,16,20,Dro,3,5,Beta,0.0,0.0,0.0,0.0
0,2013-03-23,1695,N10W79,59,100,Cao,6,3,Beta,1.0,0.0,0.0,0.0
1,2013-03-23,1701,N14W87,67,30,Hrx,3,2,Alpha,0.0,0.0,0.0,0.0
2,2013-03-23,1702,N08W38,18,40,Dao,4,4,Beta,0.0,0.0,0.0,0.0
3,2013-03-23,1703,S25W59,39,40,Dao,5,5,Beta,0.0,0.0,0.0,0.0
0,2013-03-24,1695,N09W90,57,60,Hsx,3,1,Alpha,1.0,0.0,0.0,0.0
1,2013-03-24,1702,N08W51,18,50,Cao,6,7,Beta,0.0,0.0,0.0,0.0
2,2013-03-24,1703,S25W72,39,80,Dao,7,7,Beta,1.0,0.0,0.0,0.0
3,2013-03-24,1704,N15E74,253,60,Hsx,3,1,Alpha,2.0,0.0,0.0,0.0
0,2013-03-25,1702,N07W64,18,60,Cao,6,9,Beta,0.0,0.0,0.0,0.0
1,2013-03-25,1703,S26W84,38,40,Cao,6,5,Beta,1.0,0.0,0.0,0.0
2,2013-03-25,1704,N16E60,254,80,Hax,3,1,Alpha,1.0,0.0,0.0,0.0
0,2013-03-26,1702,N08W74,18,40,Cao,9,4,Beta,0.0,0.0,0.0,0.0
1,2013-03-26,1703,S26W93,38,30,Cao,2,2,Beta,0.0,0.0,0.0,0.0
2,2013-03-26,1704,N16E45,255,70,Cao,3,4,Beta,2.0,0.0,0.0,0.0
3,2013-03-26,1705,S12E21,279,30,Dao,4,6,Beta,0.0,0.0,0.0,0.0
0,2013-03-27,1702,N08W88,15,40,Cao,9,4,Beta,0.0,0.0,0.0,0.0
1,2013-03-27,1704,N16E31,256,70,Hax,2,4,Alpha,0.0,0.0,0.0,0.0
2,2013-03-27,1705,S12E07,280,30,Cao,6,3,Beta,0.0,0.0,0.0,0.0
0,2013-03-28,1704,N15E18,255,80,Hax,2,2,Alpha,1.0,0.0,0.0,0.0
1,2013-03-28,1705,S12W11,284,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2013-03-28,1706,S06E04,268,10,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
0,2013-03-29,1704,N15E06,255,90,Hax,4,1,Alpha,0.0,0.0,0.0,0.0
1,2013-03-29,1706,S06W09,270,10,Bxo,4,2,Beta,0.0,0.0,0.0,0.0
2,2013-03-29,1707,S11E32,229,20,Bxo,3,4,Beta,0.0,0.0,0.0,0.0
3,2013-03-29,1708,N12E71,190,50,Cso,4,2,Beta,2.0,0.0,0.0,0.0
0,2013-03-30,1704,N15W08,256,90,Cao,3,3,Beta,0.0,0.0,0.0,0.0
1,2013-03-30,1707,S11E18,230,50,Cao,4,7,Beta,0.0,0.0,0.0,0.0
2,2013-03-30,1708,N11E58,190,90,Dao,6,4,Beta,0.0,0.0,0.0,0.0
3,2013-03-30,1709,S33W21,269,10,Bxo,3,4,Beta,0.0,0.0,0.0,0.0
4,2013-03-30,1710,S22E49,199,40,Cao,4,5,Beta,0.0,0.0,0.0,0.0
0,2013-03-31,1704,N15W21,256,70,Hax,2,3,Alpha,0.0,0.0,0.0,0.0
1,2013-03-31,1707,S11E04,231,40,Hax,2,2,Alpha,0.0,0.0,0.0,0.0
2,2013-03-31,1708,N11E45,190,90,Cso,6,4,Beta,0.0,0.0,0.0,0.0
3,2013-03-31,1710,S21E34,201,70,Cao,7,7,Beta,1.0,0.0,0.0,0.0
4,2013-03-31,1711,S17E77,158,210,Cai,4,4,Beta,0.0,0.0,0.0,0.0
0,2013-04-01,1704,N15W34,255,70,Hax,2,2,Alpha,0.0,0.0,0.0,0.0
1,2013-04-01,1707,S11W12,233,30,Cao,4,5,Beta,0.0,0.0,0.0,0.0
2,2013-04-01,1708,N11E30,191,50,Cso,5,4,Beta,0.0,0.0,0.0,0.0
3,2013-04-01,1710,S22E20,201,50,Cao,8,6,Beta,0.0,0.0,0.0,0.0
4,2013-04-01,1711,S17E62,159,420,Cki,5,4,Beta,1.0,0.0,0.0,0.0
5,2013-04-01,1712,N01E38,183,10,Cro,3,2,Beta,0.0,0.0,0.0,0.0
0,2013-04-02,1704,N14W47,255,80,Dao,4,4,Beta,1.0,0.0,0.0,0.0
1,2013-04-02,1707,S10W28,235,30,Cro,2,4,Beta,0.0,0.0,0.0,0.0
2,2013-04-02,1708,N11E16,191,40,Hax,1,2,Alpha,0.0,0.0,0.0,0.0
3,2013-04-02,1710,S22E07,200,10,Bxo,6,7,Beta,0.0,0.0,0.0,0.0
4,2013-04-02,1711,S20E52,156,480,Cki,11,6,Beta,0.0,0.0,0.0,0.0
5,2013-04-02,1712,N02E23,184,10,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
0,2013-04-03,1704,N16W61,255,80,Cao,3,5,Beta,1.0,0.0,0.0,0.0
1,2013-04-03,1707,S11W42,236,10,Hrx,1,3,Alpha,0.0,0.0,0.0,0.0
2,2013-04-03,1708,N10E03,191,20,Cso,3,4,Beta,1.0,0.0,0.0,0.0
3,2013-04-03,1710,S21W06,200,10,Bxo,4,5,Beta,1.0,0.0,0.0,0.0
4,2013-04-03,1711,S17E36,157,460,Dko,5,7,Beta,0.0,0.0,0.0,0.0
5,2013-04-03,1713,N08E22,171,60,Cao,4,8,Beta,3.0,0.0,0.0,0.0
6,2013-04-03,1714,N12E65,129,60,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2013-04-04,1704,N15W74,255,60,Hsx,2,3,Alpha,0.0,0.0,0.0,0.0
1,2013-04-04,1707,S12W56,238,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2013-04-04,1708,N10W11,193,20,Dro,3,4,Beta,0.0,2.0,0.0,0.0
3,2013-04-04,1710,S22W18,199,120,Dao,4,9,Beta,0.0,0.0,0.0,0.0
4,2013-04-04,1711,S17E24,157,560,Cko,6,15,Beta,1.0,1.0,0.0,0.0
5,2013-04-04,1713,N10E08,173,30,Cro,4,6,Beta,1.0,0.0,0.0,0.0
6,2013-04-04,1714,N13E52,129,60,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2013-04-05,1704,N15W89,257,30,Hsx,1,2,Alpha,1.0,0.0,0.0,0.0
1,2013-04-05,1708,N13W25,193,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2013-04-05,1710,S22W30,198,60,Dao,4,7,Beta,0.0,0.0,0.0,0.0
3,2013-04-05,1711,S19E10,158,580,Cko,6,19,Beta,0.0,0.0,0.0,0.0
4,2013-04-05,1713,N09W06,174,30,Cro,7,17,Beta,1.0,1.0,0.0,0.0
5,2013-04-05,1714,N12E39,129,100,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
6,2013-04-05,1715,N18W15,183,10,Bxo,4,2,Beta,0.0,0.0,0.0,0.0
0,2013-04-06,1708,N13W39,194,10,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
1,2013-04-06,1710,S21W44,199,50,Dao,6,6,Beta,0.0,0.0,0.0,0.0
2,2013-04-06,1711,S15W02,158,530,Cko,5,6,Beta,1.0,0.0,0.0,0.0
3,2013-04-06,1713,N10W19,174,70,Dai,9,19,Beta,0.0,0.0,0.0,0.0
4,2013-04-06,1714,N12E27,129,50,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
5,2013-04-06,1715,N17W28,183,30,Cao,6,5,Beta,0.0,0.0,0.0,0.0
6,2013-04-06,1716,S19E32,123,10,Axx,1,2,Alpha,0.0,0.0,0.0,0.0
7,2013-04-06,1717,S10E66,89,10,Axx,2,3,Alpha,0.0,0.0,0.0,0.0
8,2013-04-06,1718,N23E45,110,10,Axx,2,2,Alpha,0.0,0.0,0.0,0.0
9,2013-04-06,1719,N08E78,77,90,Hsx,2,1,Alpha,0.0,1.0,1.0,0.0
0,2013-04-07,1711,S17W16,158,440,Dho,5,5,Beta,0.0,0.0,0.0,0.0
1,2013-04-07,1713,N10W33,175,130,Dai,9,16,Beta-Gamma,0.0,0.0,0.0,0.0
2,2013-04-07,1714,N13E14,128,80,Cso,6,6,Beta,0.0,0.0,0.0,0.0
3,2013-04-07,1715,N18W39,181,10,Bxo,2,4,Beta,0.0,1.0,0.0,0.0
4,2013-04-07,1717,S12E51,91,10,Bxo,2,2,Beta,0.0,1.0,0.0,0.0
5,2013-04-07,1718,N22E33,109,130,Dsi,7,10,Beta-Gamma,1.0,5.0,0.0,0.0
6,2013-04-07,1719,N08E66,76,80,Cso,2,4,Beta,0.0,1.0,0.0,0.0
0,2013-04-08,1711,S19W28,157,400,Cko,12,7,Beta,0.0,0.0,0.0,0.0
1,2013-04-08,1713,N11W47,176,120,Dai,8,13,Beta-Gamma,0.0,1.0,0.0,0.0
2,2013-04-08,1714,N12E02,127,60,Cso,6,6,Beta,0.0,0.0,0.0,0.0
3,2013-04-08,1715,N18W53,182,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
4,2013-04-08,1716,S20E04,125,10,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
5,2013-04-08,1717,S13E37,92,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
6,2013-04-08,1718,N20E20,109,140,Dai,7,14,Beta-Gamma,1.0,1.0,0.0,0.0
7,2013-04-08,1719,N08E53,76,150,Dsi,6,6,Beta-Gamma,0.0,1.0,0.0,0.0
8,2013-04-08,1720,N11W08,137,20,Cso,3,4,Beta,0.0,0.0,0.0,0.0
0,2013-04-09,1711,S16W42,156,400,Cko,4,5,Beta,0.0,0.0,0.0,0.0
1,2013-04-09,1713,N09W61,175,190,Cso,8,16,Beta,2.0,1.0,0.0,0.0
2,2013-04-09,1714,N14W12,126,60,Cso,3,3,Beta,1.0,1.0,0.0,0.0
3,2013-04-09,1716,S20W09,124,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
4,2013-04-09,1717,S12E22,92,10,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
5,2013-04-09,1718,N22E07,108,220,Dao,8,34,Beta,1.0,0.0,0.0,0.0
6,2013-04-09,1719,N07E39,75,240,Cao,9,16,Beta-Gamma,0.0,0.0,0.0,0.0
7,2013-04-09,1720,N10W21,135,10,Cro,4,5,Beta,0.0,0.0,0.0,0.0
0,2013-04-10,1711,S17W55,157,350,Hhx,4,2,Alpha,0.0,0.0,0.0,0.0
1,2013-04-10,1713,N09W74,176,180,Dao,10,16,Beta,0.0,1.0,0.0,0.0
