,Date,NOAA No,Location,Lo,Area,Zpc,LL,NN,Mag,N_Bflare,N_Cflare,N_Mflare,N_Xflare
1,2015-04-29,2331,S09W87,23,210,Dao,7,2,Beta,0.0,1.0,0.0,0.0
2,2015-04-29,2333,N21W12,308,10,Axx,2,3,Alpha,0.0,0.0,0.0,0.0
0,2015-04-30,2327,S08W90,12,20,Hsx,2,2,Alpha,0.0,1.0,0.0,0.0
1,2015-04-30,2333,N22W27,309,10,Bxo,2,4,Beta,0.0,0.0,0.0,0.0
0,2015-05-01,2334,S19E11,259,20,Cro,3,4,Beta,0.0,0.0,0.0,0.0
1,2015-05-01,2335,S15E76,194,30,Hsx,2,3,Alpha,0.0,1.0,0.0,0.0
0,2015-05-02,2335,S15E63,194,70,Dao,6,3,Beta,1.0,1.0,0.0,0.0
0,2015-05-03,2335,S15E52,192,220,Dai,8,15,Beta,4.0,0.0,0.0,0.0
0,2015-05-04,2335,S16E37,194,170,Dac,10,20,Beta,2.0,5.0,0.0,0.0
1,2015-05-04,2336,N13E12,219,10,Bxo,4,3,Beta,0.0,0.0,0.0,0.0
2,2015-05-04,2337,S16E56,175,10,Axx,2,2,Alpha,0.0,0.0,0.0,0.0
3,2015-05-04,2338,N04E56,175,10,Axx,1,2,Alpha,0.0,0.0,0.0,0.0
0,2015-05-05,2335,S15E24,192,310,Eac,11,30,Beta-Gamma,1.0,4.0,0.0,0.0
1,2015-05-05,2336,N13W00,216,30,Dro,5,9,Beta,0.0,0.0,0.0,0.0
2,2015-05-05,2337,S16E42,173,10,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
3,2015-05-05,2338,N04E42,173,20,Bxo,5,4,Beta,1.0,1.0,0.0,0.0
0,2015-05-06,2335,S16E11,192,280,Ekc,11,25,Beta-Gamma,0.0,8.0,2.0,0.0
1,2015-05-06,2336,N13W14,218,40,Dso,5,10,Beta,0.0,0.0,0.0,0.0
2,2015-05-06,2337,S17E28,175,10,Bxo,2,2,Beta,0.0,0.0,0.0,0.0
3,2015-05-06,2338,N03E29,173,70,Dso,7,7,Beta,0.0,1.0,0.0,0.0
4,2015-05-06,2339,N12E70,133,250,Ekc,11,5,Beta-Gamma,0.0,5.0,2.0,1.0
0,2015-05-07,2335,S13W03,193,220,Eac,13,28,Beta-Gamma,0.0,2.0,0.0,0.0
1,2015-05-07,2336,N10W28,218,30,Cro,5,7,Beta,0.0,0.0,0.0,0.0
2,2015-05-07,2337,S15E15,175,10,Cso,3,3,Beta,0.0,0.0,0.0,0.0
3,2015-05-07,2338,N04E15,174,90,Dao,8,7,Beta,0.0,0.0,0.0,0.0
4,2015-05-07,2339,N12E59,131,590,Fkc,17,15,Beta-Gamma,0.0,6.0,1.0,0.0
0,2015-05-08,2335,S16W17,195,180,Eac,13,27,Beta,0.0,0.0,0.0,0.0
1,2015-05-08,2336,N11W44,222,10,Axx,2,3,Alpha,0.0,0.0,0.0,0.0
2,2015-05-08,2337,S18E03,175,30,Cao,4,5,Beta,0.0,0.0,0.0,0.0
3,2015-05-08,2338,N03E02,176,40,Dao,8,4,Beta,0.0,0.0,0.0,0.0
4,2015-05-08,2339,N13E47,131,730,Fkc,17,20,Beta-Gamma,0.0,8.0,0.0,0.0
5,2015-05-08,2340,S06E65,113,30,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
6,2015-05-08,2341,S19E73,105,60,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2015-05-09,2335,S16W31,195,120,Eai,13,15,Beta,0.0,0.0,0.0,0.0
1,2015-05-09,2336,N13W57,221,10,Bxo,1,2,Beta,0.0,0.0,0.0,0.0
2,2015-05-09,2337,S18W11,175,10,Bxo,4,3,Beta,0.0,0.0,0.0,0.0
3,2015-05-09,2338,N04W11,175,50,Dso,8,7,Beta,0.0,0.0,0.0,0.0
4,2015-05-09,2339,N13E35,129,900,Fkc,21,32,Beta-Gamma,0.0,8.0,0.0,0.0
5,2015-05-09,2340,S07E52,112,50,Cao,3,4,Beta,0.0,0.0,0.0,0.0
6,2015-05-09,2341,S20E60,104,90,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2015-05-10,2335,S16W42,193,40,Cao,11,8,Beta,0.0,0.0,0.0,0.0
1,2015-05-10,2337,S17W23,174,20,Cro,4,4,Beta,0.0,0.0,0.0,0.0
2,2015-05-10,2338,N05W24,175,20,Cro,8,4,Beta,0.0,0.0,0.0,0.0
3,2015-05-10,2339,N12E24,127,840,Fkc,20,40,Beta-Gamma,0.0,4.0,0.0,0.0
4,2015-05-10,2340,S09E38,113,40,Cao,3,5,Beta,0.0,0.0,0.0,0.0
5,2015-05-10,2341,S20E47,104,70,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
6,2015-05-10,2342,N18E63,88,30,Cro,4,4,Beta,0.0,0.0,0.0,0.0
0,2015-05-11,2335,S15W59,197,30,Cro,5,4,Beta,0.0,0.0,0.0,0.0
1,2015-05-11,2337,S16W37,175,30,Cso,5,4,Beta,0.0,0.0,0.0,0.0
2,2015-05-11,2339,N13E08,130,820,Fkc,22,35,Beta-Gamma,0.0,6.0,0.0,0.0
3,2015-05-11,2340,S08E26,112,20,Cao,3,3,Beta,0.0,0.0,0.0,0.0
4,2015-05-11,2341,S19E33,105,80,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
5,2015-05-11,2342,N18E48,90,30,Cro,4,4,Beta,0.0,0.0,0.0,0.0
6,2015-05-11,2343,N10E39,99,20,Cro,2,2,Beta,0.0,0.0,0.0,0.0
7,2015-05-11,2344,S10E71,67,30,Hax,3,1,Alpha,0.0,1.0,0.0,0.0
0,2015-05-12,2335,S16W71,195,40,Cso,5,4,Beta,0.0,2.0,0.0,0.0
1,2015-05-12,2339,N13W05,129,760,Fkc,19,60,Beta-Gamma,0.0,2.0,0.0,0.0
2,2015-05-12,2340,S08E12,113,20,Hrx,3,5,Alpha,0.0,0.0,0.0,0.0
3,2015-05-12,2341,S19E20,104,100,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
4,2015-05-12,2342,N18E35,88,50,Dai,7,5,Beta-Gamma,0.0,0.0,0.0,0.0
5,2015-05-12,2343,N10E25,98,20,Cro,4,6,Beta,0.0,0.0,0.0,0.0
6,2015-05-12,2344,S10E58,65,60,Cso,5,2,Beta,0.0,0.0,0.0,0.0
7,2015-05-12,2345,N12E02,121,10,Axx,2,3,Alpha,0.0,1.0,0.0,0.0
8,2015-05-12,2346,S12E69,54,50,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
9,2015-05-12,2347,N06E68,55,20,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2015-05-13,2335,S14W85,196,10,Bxo,3,2,Beta,0.0,0.0,0.0,0.0
1,2015-05-13,2339,N14W19,130,670,Fkc,18,51,Beta-Gamma,0.0,4.0,0.0,0.0
2,2015-05-13,2340,S07W00,111,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2015-05-13,2341,S19E07,103,70,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
4,2015-05-13,2342,N18E22,88,30,Cro,7,5,Beta,0.0,0.0,0.0,0.0
5,2015-05-13,2343,N11E12,98,10,Bxo,4,2,Beta,0.0,0.0,0.0,0.0
6,2015-05-13,2344,S10E45,65,40,Cso,7,3,Beta,0.0,0.0,0.0,0.0
7,2015-05-13,2345,N15W06,116,10,Bxo,3,3,Beta,0.0,0.0,0.0,0.0
8,2015-05-13,2346,S07E55,55,50,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
9,2015-05-13,2347,N05E54,56,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2015-05-14,2339,N13W34,131,310,Fkc,19,37,Beta-Gamma,0.0,4.0,0.0,0.0
1,2015-05-14,2340,S08W13,110,0,Axx,2,2,Alpha,0.0,0.0,0.0,0.0
2,2015-05-14,2341,S19W05,102,80,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
3,2015-05-14,2342,N18E08,89,60,Cro,8,9,Beta,0.0,2.0,0.0,0.0
4,2015-05-14,2344,S10E33,64,50,Cso,7,2,Beta,0.0,0.0,0.0,0.0
5,2015-05-14,2345,N16W16,113,20,Axx,1,2,Alpha,0.0,1.0,0.0,0.0
6,2015-05-14,2346,S06E42,55,60,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
7,2015-05-14,2347,N05E39,59,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2015-05-15,2339,N11W45,129,400,Fac,19,21,Beta,0.0,4.0,0.0,0.0
1,2015-05-15,2341,S20W18,102,80,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
2,2015-05-15,2342,N17W06,90,60,Cso,6,6,Beta,0.0,3.0,0.0,0.0
3,2015-05-15,2343,N09W13,97,10,Bxo,2,3,Beta,0.0,0.0,0.0,0.0
4,2015-05-15,2344,S10E21,64,40,Cso,8,2,Beta,0.0,0.0,0.0,0.0
5,2015-05-15,2346,S08E28,56,50,Cso,7,7,Beta,0.0,0.0,0.0,0.0
6,2015-05-15,2347,N05E26,58,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
7,2015-05-15,2348,S09E60,24,100,Hsx,2,5,Alpha,0.0,0.0,0.0,0.0
0,2015-05-16,2339,N12W59,131,310,Fkc,19,26,Beta-Gamma,1.0,5.0,0.0,0.0
1,2015-05-16,2341,S20W31,103,70,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
2,2015-05-16,2342,N17W22,94,70,Hsx,2,3,Alpha,0.0,1.0,0.0,0.0
3,2015-05-16,2344,S09E02,70,50,Hax,2,2,Alpha,0.0,0.0,0.0,0.0
4,2015-05-16,2346,S08E15,57,30,Cao,7,7,Beta,0.0,0.0,0.0,0.0
5,2015-05-16,2347,N05E13,59,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
6,2015-05-16,2348,S10E48,24,110,Hsx,3,3,Alpha,0.0,0.0,0.0,0.0
0,2015-05-17,2339,N11W72,131,300,Fkc,18,20,Beta-Gamma,1.0,0.0,0.0,0.0
1,2015-05-17,2341,S20W45,104,60,Hsx,2,2,Alpha,0.0,0.0,0.0,0.0
2,2015-05-17,2342,N17W35,94,60,Hsx,2,2,Alpha,0.0,0.0,0.0,0.0
3,2015-05-17,2344,S09W13,72,30,Hax,2,2,Alpha,0.0,0.0,0.0,0.0
4,2015-05-17,2346,S08W00,59,20,Cro,7,5,Beta,0.0,0.0,0.0,0.0
5,2015-05-17,2347,N04W01,59,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
6,2015-05-17,2348,S11E34,25,110,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2015-05-18,2339,N12W80,125,240,Dso,9,5,Beta,1.0,0.0,0.0,0.0
1,2015-05-18,2341,S19W58,103,60,Hsx,2,2,Alpha,0.0,0.0,0.0,0.0
2,2015-05-18,2342,N17W51,96,80,Hsx,2,1,Alpha,1.0,0.0,0.0,0.0
3,2015-05-18,2344,S09W26,71,20,Hax,1,2,Alpha,0.0,0.0,0.0,0.0
4,2015-05-18,2346,S07W13,58,10,Bxo,4,4,Beta,0.0,0.0,0.0,0.0
5,2015-05-18,2348,S10E21,24,100,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2015-05-19,2339,N11W96,127,70,Hsx,10,1,Alpha,0.0,0.0,0.0,0.0
1,2015-05-19,2341,S19W71,103,70,Hsx,5,2,Alpha,0.0,0.0,0.0,0.0
2,2015-05-19,2342,N17W64,96,70,Hsx,3,3,Alpha,1.0,0.0,0.0,0.0
3,2015-05-19,2344,S09W39,71,20,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
4,2015-05-19,2348,S10E07,25,90,Hax,2,2,Alpha,0.0,0.0,0.0,0.0
5,2015-05-19,2349,S20E34,357,10,Bxo,3,2,Beta,0.0,2.0,0.0,0.0
6,2015-05-19,2350,S16E23,9,10,Bxo,4,2,Beta,0.0,0.0,0.0,0.0
0,2015-05-20,2341,S20W83,101,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
1,2015-05-20,2342,N16W73,93,90,Cao,7,3,Beta,0.0,0.0,0.0,0.0
2,2015-05-20,2344,S10W53,71,10,Cro,3,1,Beta,0.0,0.0,0.0,0.0
3,2015-05-20,2348,S10W06,24,80,Hax,4,2,Alpha,0.0,0.0,0.0,0.0
4,2015-05-20,2349,S21E18,360,10,Bxo,7,3,Beta,1.0,0.0,0.0,0.0
5,2015-05-20,2350,S15E07,11,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
6,2015-05-20,2351,N22E49,328,10,Bxo,4,3,Beta,0.0,1.0,0.0,0.0
0,2015-05-21,2342,N18W92,96,10,Bxo,10,1,Beta,0.0,0.0,0.0,0.0
1,2015-05-21,2344,S10W67,73,10,Cro,3,1,Beta,0.0,0.0,0.0,0.0
2,2015-05-21,2346,S06W55,60,10,Bxo,4,4,Beta,1.0,0.0,0.0,0.0
3,2015-05-21,2348,S10W20,26,80,Hax,4,1,Alpha,0.0,0.0,0.0,0.0
4,2015-05-21,2351,N22E34,330,20,Cso,5,4,Beta,1.0,1.0,0.0,0.0
0,2015-05-22,2346,S06W69,61,20,Cro,4,2,Beta,2.0,0.0,0.0,0.0
1,2015-05-22,2348,S11W32,24,40,Hax,2,1,Alpha,0.0,0.0,0.0,0.0
2,2015-05-22,2349,S21W10,359,10,Bxo,4,3,Beta,0.0,1.0,0.0,0.0
0,2015-05-23,2346,S05W82,60,10,Bxo,3,2,Beta,0.0,0.0,0.0,0.0
1,2015-05-23,2348,S11W45,24,50,Hsx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2015-05-23,2349,S21W20,359,20,Bxo,5,5,Beta,0.0,1.0,0.0,0.0
3,2015-05-23,2351,N22E05,334,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
4,2015-05-23,2352,N05E10,328,30,Bxi,6,8,Beta,1.0,0.0,0.0,0.0
5,2015-05-23,2353,N07W03,341,40,Cro,6,4,Beta-Gamma,0.0,0.0,0.0,0.0
0,2015-05-24,2348,S12W59,25,40,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2015-05-24,2349,S21W36,2,40,Cao,6,5,Beta,4.0,0.0,0.0,0.0
2,2015-05-24,2352,N05W03,329,10,Bxo,6,4,Beta,0.0,0.0,0.0,0.0
3,2015-05-24,2353,N07W18,344,50,Dao,6,7,Beta,1.0,3.0,0.0,0.0
4,2015-05-24,2354,S21W15,341,10,Cro,3,2,Beta,0.0,0.0,0.0,0.0
0,2015-05-25,2348,S12W72,25,30,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2015-05-25,2349,S21W49,2,60,Dao,5,8,Beta,0.0,0.0,0.0,0.0
2,2015-05-25,2353,N07W31,344,60,Dao,5,9,Beta,0.0,0.0,0.0,0.0
3,2015-05-25,2354,S21W30,343,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
4,2015-05-25,2355,S10E41,272,30,Cao,4,5,Beta,0.0,0.0,0.0,0.0
0,2015-05-26,2348,S11W84,24,30,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2015-05-26,2349,S20W62,2,50,Cao,6,5,Beta,0.0,0.0,0.0,0.0
2,2015-05-26,2353,N07W45,345,70,Cao,5,5,Beta,0.0,0.0,0.0,0.0
3,2015-05-26,2354,S21W43,343,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
4,2015-05-26,2355,S10E28,272,30,Cao,3,4,Beta,0.0,0.0,0.0,0.0
0,2015-05-27,2349,S19W76,2,40,Cso,3,2,Beta,0.0,0.0,0.0,0.0
1,2015-05-27,2353,N07W59,345,30,Cso,3,2,Beta,0.0,0.0,0.0,0.0
2,2015-05-27,2354,S19W56,342,10,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
3,2015-05-27,2355,S09E14,271,20,Cro,2,3,Beta,0.0,0.0,0.0,0.0
0,2015-05-28,2353,N07W74,347,30,Hrx,3,2,Alpha,0.0,0.0,0.0,0.0
1,2015-05-28,2354,S19W74,345,10,Axx,2,2,Alpha,0.0,0.0,0.0,0.0
0,2015-05-29,2356,S15E61,199,60,Hax,2,1,Alpha,0.0,0.0,0.0,0.0
0,2015-05-30,2356,S15E47,200,60,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2015-05-30,2357,N09E45,202,10,Bxo,3,2,Beta,0.0,0.0,0.0,0.0
0,2015-05-31,2356,S16E34,199,70,Cso,2,3,Beta,2.0,0.0,0.0,0.0
1,2015-05-31,2357,N09E33,200,20,Cro,3,4,Beta,0.0,0.0,0.0,0.0
0,2015-06-01,2355,S09W54,274,10,Bxo,1,2,Beta,0.0,0.0,0.0,0.0
1,2015-06-01,2356,S16E20,200,60,Cao,3,3,Beta,0.0,0.0,0.0,0.0
2,2015-06-01,2357,N09E21,199,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2015-06-01,2358,S03E71,149,60,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
0,2015-06-02,2356,S16E07,200,50,Hax,2,2,Alpha,0.0,0.0,0.0,0.0
1,2015-06-02,2358,S03E58,149,40,Hax,2,2,Alpha,0.0,0.0,0.0,0.0
2,2015-06-02,2359,S14W02,208,10,Bxo,5,4,Beta,0.0,0.0,0.0,0.0
0,2015-06-03,2356,S16W07,201,60,Cao,2,3,Beta,0.0,0.0,0.0,0.0
1,2015-06-03,2358,S03E43,151,40,Hax,2,2,Alpha,1.0,0.0,0.0,0.0
2,2015-06-03,2359,S14W16,210,10,Bxo,5,4,Beta,0.0,0.0,0.0,0.0
0,2015-06-04,2356,S16W20,199,50,Hax,2,1,Alpha,0.0,0.0,0.0,0.0
1,2015-06-04,2358,S03E30,149,30,Cso,3,4,Beta,0.0,0.0,0.0,0.0
2,2015-06-04,2359,S16W26,207,10,Bxo,3,5,Beta,0.0,0.0,0.0,0.0
3,2015-06-04,2360,N12E52,127,50,Dao,7,5,Beta,0.0,1.0,0.0,0.0
0,2015-06-05,2356,S15W33,199,50,Hax,1,1,Alpha,0.0,0.0,0.0,0.0
1,2015-06-05,2358,S03E20,146,10,Bxo,3,2,Beta,0.0,0.0,0.0,0.0
2,2015-06-05,2359,S14W41,207,10,Bxo,4,2,Beta,0.0,0.0,0.0,0.0
3,2015-06-05,2360,N13E39,128,100,Dai,9,9,Beta,0.0,0.0,0.0,0.0
4,2015-06-05,2361,N16E64,101,80,Dai,4,3,Beta,0.0,2.0,0.0,0.0
5,2015-06-05,2362,N07E69,98,90,Dao,6,3,Beta,0.0,0.0,0.0,0.0
0,2015-06-06,2356,S16W46,199,70,Hsx,3,3,Alpha,0.0,0.0,0.0,0.0
1,2015-06-06,2358,S04E09,145,10,Axx,1,2,Alpha,0.0,0.0,0.0,0.0
2,2015-06-06,2359,S13W55,209,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
3,2015-06-06,2360,N14E23,131,80,Dao,8,10,Beta,0.0,0.0,0.0,0.0
4,2015-06-06,2361,N16E51,103,90,Dai,5,9,Beta,0.0,5.0,0.0,0.0
5,2015-06-06,2362,N07E55,99,150,Dao,4,7,Beta,0.0,0.0,0.0,0.0
6,2015-06-06,2363,N04W16,170,10,Bxo,3,3,Beta,0.0,0.0,0.0,0.0
0,2015-06-07,2356,S16W59,200,70,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2015-06-07,2358,S04W06,147,10,Axx,2,3,Alpha,0.0,0.0,0.0,0.0
2,2015-06-07,2360,N15E09,132,90,Dai,10,10,Beta,0.0,0.0,0.0,0.0
3,2015-06-07,2361,N16E36,105,110,Dai,5,16,Beta,1.0,1.0,0.0,0.0
4,2015-06-07,2362,N07E41,100,210,Dai,8,10,Beta,0.0,0.0,0.0,0.0
5,2015-06-07,2363,N04W30,171,10,Bxo,3,3,Beta,0.0,0.0,0.0,0.0
6,2015-06-07,2364,S05E64,77,10,Bxo,2,3,Beta,1.0,0.0,0.0,0.0
7,2015-06-07,2365,S13E64,77,70,Cso,4,3,Beta,0.0,1.0,0.0,0.0
0,2015-06-08,2356,S16W72,200,70,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2015-06-08,2358,S03W21,149,0,Axx,2,2,Alpha,0.0,0.0,0.0,0.0
2,2015-06-08,2360,N15W04,132,140,Eac,11,13,Beta-Gamma,0.0,2.0,0.0,0.0
3,2015-06-08,2361,N16E22,106,80,Dai,5,7,Beta,0.0,1.0,0.0,0.0
4,2015-06-08,2362,N05E27,101,140,Dao,8,8,Beta,0.0,2.0,0.0,0.0
5,2015-06-08,2363,N04W45,173,10,Axx,2,2,Alpha,0.0,0.0,0.0,0.0
6,2015-06-08,2364,S06E49,79,10,Bxo,3,5,Beta,1.0,0.0,0.0,0.0
7,2015-06-08,2365,S13E48,80,90,Cso,6,5,Beta,0.0,0.0,0.0,0.0
8,2015-06-08,2366,N17E45,83,20,Cro,5,3,Beta,0.0,0.0,0.0,0.0
0,2015-06-09,2356,S16W86,200,30,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2015-06-09,2360,N15W17,131,130,Eac,11,20,Beta-Gamma,0.0,0.0,0.0,0.0
2,2015-06-09,2361,N17E10,103,40,Cao,6,5,Beta,0.0,0.0,0.0,0.0
3,2015-06-09,2362,N06E14,100,120,Dao,8,11,Beta,0.0,0.0,0.0,0.0
4,2015-06-09,2364,S05E35,79,10,Bxo,4,5,Beta,0.0,0.0,0.0,0.0
5,2015-06-09,2365,S13E36,78,70,Cao,6,6,Beta,1.0,0.0,0.0,0.0
6,2015-06-09,2366,N17E33,81,20,Cro,6,4,Beta,1.0,0.0,0.0,0.0
0,2015-06-10,2360,N15W31,132,120,Eai,11,20,Beta-Gamma,0.0,1.0,0.0,0.0
1,2015-06-10,2361,N17W04,105,40,Cao,4,5,Beta,0.0,0.0,0.0,0.0
2,2015-06-10,2362,N06W01,102,100,Dso,8,11,Beta,0.0,0.0,0.0,0.0
3,2015-06-10,2364,S07E24,77,10,Axx,1,3,Alpha,0.0,1.0,0.0,0.0
4,2015-06-10,2365,S13E22,79,60,Cao,6,6,Beta,0.0,0.0,0.0,0.0
5,2015-06-10,2366,N17E19,82,20,Cro,6,5,Beta,0.0,0.0,0.0,0.0
0,2015-06-11,2360,N15W43,131,70,Eai,12,20,Beta-Gamma,0.0,2.0,0.0,0.0
1,2015-06-11,2361,N17W16,104,20,Cso,9,3,Beta,0.0,1.0,0.0,0.0
2,2015-06-11,2362,N06W13,101,50,Cso,8,7,Beta,0.0,0.0,0.0,0.0
3,2015-06-11,2364,S07E11,77,10,Axx,1,2,Alpha,0.0,0.0,0.0,0.0
4,2015-06-11,2365,S13E07,81,60,Cao,3,4,Beta,0.0,2.0,0.0,0.0
5,2015-06-11,2366,N17E05,83,40,Dao,5,9,Beta,0.0,1.0,0.0,0.0
0,2015-06-12,2360,N14W55,130,90,Eai,12,13,Beta-Gamma,0.0,4.0,0.0,0.0
1,2015-06-12,2361,N17W30,105,10,Axx,1,1,Alpha,0.0,1.0,0.0,0.0
2,2015-06-12,2362,N06W26,101,30,Cso,8,6,Beta,0.0,0.0,0.0,0.0
3,2015-06-12,2365,S12W05,80,100,Cso,5,8,Beta,0.0,0.0,0.0,0.0
4,2015-06-12,2366,N17W08,83,60,Dao,8,8,Beta-Gamma,0.0,0.0,0.0,0.0
5,2015-06-12,2367,S19E70,5,30,Dro,5,5,Beta,0.0,14.0,1.0,0.0
0,2015-06-13,2360,N15W68,129,220,Eac,12,16,Beta-Gamma,0.0,5.0,0.0,0.0
1,2015-06-13,2362,N08W39,100,20,Cro,6,3,Beta,0.0,0.0,0.0,0.0
2,2015-06-13,2365,S13W18,79,140,Cao,7,10,Beta,0.0,0.0,0.0,0.0
3,2015-06-13,2366,N17W20,81,50,Dai,9,8,Beta-Gamma,0.0,0.0,0.0,0.0
4,2015-06-13,2367,S18E58,3,200,Dao,9,9,Beta,0.0,5.0,0.0,0.0
0,2015-06-14,2360,N15W82,130,150,Eai,13,6,Beta,0.0,14.0,1.0,0.0
1,2015-06-14,2362,N08W51,99,10,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2015-06-14,2365,S15W33,81,90,Cao,7,7,Beta,0.0,0.0,0.0,0.0
3,2015-06-14,2366,N17W33,81,60,Cai,9,10,Beta-Gamma,0.0,0.0,0.0,0.0
4,2015-06-14,2367,S20E44,4,300,Eki,11,12,Beta,0.0,0.0,0.0,0.0
5,2015-06-14,2369,N06E55,353,0,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
0,2015-06-15,2360,N15W91,126,60,Cao,5,2,Beta,0.0,2.0,1.0,0.0
1,2015-06-15,2362,N07W63,98,10,Hrx,1,1,Alpha,0.0,0.0,0.0,0.0
2,2015-06-15,2365,S15W47,82,100,Cao,6,9,Beta,0.0,1.0,0.0,0.0
3,2015-06-15,2366,N16W45,80,10,Bxo,7,6,Beta,0.0,0.0,0.0,0.0
4,2015-06-15,2367,S20E34,1,340,Ekc,11,15,Beta-Gamma,0.0,1.0,0.0,0.0
5,2015-06-15,2368,S06W65,100,10,Bxo,3,4,Beta,0.0,0.0,0.0,0.0
6,2015-06-15,2370,N18E23,12,20,Cri,4,10,Beta,0.0,0.0,0.0,0.0
0,2015-06-16,2365,S13W61,83,90,Cso,5,4,Beta,0.0,0.0,0.0,0.0
1,2015-06-16,2366,N16W57,79,0,Axx,0,1,Alpha,0.0,0.0,0.0,0.0
2,2015-06-16,2367,S20E20,2,400,Ekc,12,29,Beta,0.0,0.0,0.0,0.0
3,2015-06-16,2368,S06W79,101,0,Axx,0,1,Alpha,0.0,1.0,0.0,0.0
4,2015-06-16,2369,N06E33,349,10,Bxo,1,2,Beta,0.0,0.0,0.0,0.0
5,2015-06-16,2370,N18E10,12,20,Cro,6,10,Beta,0.0,0.0,0.0,0.0
0,2015-06-17,2365,S12W74,81,60,Cao,2,2,Beta,0.0,0.0,0.0,0.0
1,2015-06-17,2367,S20E05,2,360,Ehc,11,22,Beta-Gamma,0.0,0.0,0.0,0.0
2,2015-06-17,2369,N06E16,351,60,Hsx,3,6,Alpha,0.0,0.0,0.0,0.0
3,2015-06-17,2370,N18W07,14,10,Bxo,3,4,Beta,0.0,0.0,0.0,0.0
4,2015-06-17,2371,N11E66,301,190,Dso,6,3,Beta,0.0,6.0,0.0,0.0
0,2015-06-18,2365,S13W88,82,60,Hsx,2,1,Alpha,0.0,0.0,0.0,0.0
1,2015-06-18,2367,S20W07,2,340,Ekc,11,21,Beta-Gamma,0.0,2.0,0.0,0.0
2,2015-06-18,2369,N07E03,352,10,Bxo,4,5,Beta,0.0,0.0,0.0,0.0
3,2015-06-18,2370,N17W20,15,10,Axx,1,1,Alpha,0.0,0.0,0.0,0.0
4,2015-06-18,2371,N12E53,302,520,Ekc,12,16,Beta-Gamma,0.0,2.0,0.0,0.0
0,2015-06-19,2367,S20W21,3,300,Eki,14,23,Beta-Gamma,0.0,3.0,0.0,0.0
1,2015-06-19,2369,N06W12,354,10,Bxo,2,3,Beta,0.0,0.0,0.0,0.0
2,2015-06-19,2371,N12E39,303,810,Ekc,12,26,Beta-Gamma-Delta,0.0,5.0,1.0,0.0
0,2015-06-20,2367,S20W35,4,300,Eki,14,23,Beta-Gamma,0.0,0.0,0.0,0.0
1,2015-06-20,2371,N13E27,301,1020,Ekc,14,31,Beta-Gamma-Delta,0.0,8.0,0.0,0.0
0,2015-06-21,2367,S20W49,5,290,Eki,12,34,Beta-Gamma,0.0,1.0,0.0,0.0
1,2015-06-21,2371,N13E14,302,1120,Ekc,15,35,Beta-Gamma-Delta,0.0,2.0,1.0,0.0
0,2015-06-22,2367,S18W64,6,230,Dac,8,17,Beta-Gamma,0.0,4.0,2.0,0.0
